gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[0.949 1.111 1.071 1.148 1.086 1.038 0.966 1.137 1.018 0.906],[1.86 2.2  2.3  2.19 2.16 2.18 1.93 2.32 2.22 2.06],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.15305503 1.4472352  1.39661232 1.42155823 1.34580283 1.39237984
 1.15050662 1.46545444 1.3177756  1.17750236]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1978353  0.31956919 0.33638771 0.32050355 0.30150717 0.30068124
 0.20269412 0.34232212 0.31529819 0.25608635]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.178 1.187 1.168 0.889 1.285 1.049 1.051 1.186 1.232 1.107],[2.27 2.26 2.42 1.99 2.38 2.15 2.25 2.12 2.45 2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.50655269 1.517971   1.56312533 1.15916459 1.69794005 1.34213881
 1.40351134 1.39258971 1.60534272 1.47980545]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34625972 0.32569073 0.36718783 0.24710099 0.39617003 0.29825209
 0.331416   0.30189574 0.36959077 0.30562821]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.175 0.239 0.256 0.174 0.183 0.164 0.209 0.185 0.274 0.196],[1.81 1.91 2.31 2.27 2.02 2.01 2.15 2.   2.32 1.84],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32460656 0.506726   0.64145275 0.50966443 0.41287814 0.47807943
 0.52827332 0.46520507 0.64157649 0.44169314]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15167199 0.28480889 0.37674328 0.32827038 0.23602756 0.30335775
 0.32186707 0.28173339 0.38936458 0.23385379]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.5   0.434 0.362 0.389 0.357 0.449 0.355 0.342 0.392 0.402],[2.31 2.46 2.09 2.02 1.76 2.27 2.24 1.98 2.2  2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.93198556 0.90600863 0.68908627 0.6847183  0.557657   0.80123121
 0.77662095 0.62722272 0.73713696 0.7484947 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.47780892 0.47994967 0.34837338 0.30736479 0.19049392 0.37248121
 0.42833665 0.30568097 0.34243726 0.37605818]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.52  0.528 0.737 0.759 0.516 0.557 0.494 0.497 0.576 0.56 ],[2.27 2.2  2.6  2.64 2.23 2.19 2.03 1.78 1.9  2.28],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9295862  0.90171952 1.28443057 1.28772792 0.92790261 0.95214833
 0.78960827 0.70613138 0.80110915 1.02010906]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.385553   0.39244217 0.56869571 0.574891   0.39956765 0.36282216
 0.33976269 0.20234232 0.26715895 0.46701336]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.612 0.49  0.471 0.6   0.591 0.596 0.739 0.62  0.692 0.676],[1.97 1.93 1.61 2.16 1.97 1.78 2.13 1.95 2.29 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.87532542 0.76329856 0.70004144 0.99600341 0.81728985 0.8431176
 1.07689666 0.86096597 1.20341243 0.99873152]",[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.277718   0.25634544 0.20443109 0.37555175 0.23640117 0.23515862
 0.36316619 0.27356851 0.49172847 0.32804792]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.914 0.77  0.805 0.59  0.64  1.051 0.716 0.915 0.786 0.925],[2.33 2.2  2.1  1.56 1.93 2.67 2.2  2.44 2.06 2.29],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.33543836 1.10303795 1.11898214 0.69340131 0.89282744 1.57271971
 1.11329208 1.38405413 1.08580318 1.28530868]",[1. 1. 1. 1. 0. 1. 0. 1. 1. 1.],"[0.45341321 0.33114342 0.33026144 0.11390912 0.24157744 0.53263426
 0.37046249 0.47362139 0.30482906 0.35860702]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.845 0.867 0.799 0.919 0.809 0.953 0.903 0.919 0.907 0.681],[2.   1.91 1.87 2.26 2.11 2.25 2.17 2.18 2.13 1.85],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.09904816 1.09236257 1.01863927 1.28567352 1.171899   1.30633301
 1.26260976 1.22106379 1.23640767 0.95150005]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.26814972 0.22985281 0.23014317 0.38140411 0.3242281  0.35523193
 0.35570058 0.31344965 0.31312642 0.2479063 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[0.963 1.12  0.725 0.983 1.168 0.955 0.98  0.874 0.846 0.955],[1.91 2.5  1.86 2.12 2.56 2.07 2.21 2.21 1.96 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.21175279 1.5272316  1.0007674  1.26679944 1.65444852 1.20094241
 1.32286517 1.29845011 1.08658233 1.20800132]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26122545 0.43812393 0.20774006 0.29598889 0.46266263 0.26251468
 0.31164447 0.34855021 0.22900421 0.28297447]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[0.819 1.066 1.125 0.987 0.858 0.924 1.005 0.949 0.946 1.068],[1.71 2.25 2.43 2.   1.91 1.92 2.22 1.92 1.95 2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97745629 1.37629198 1.53969643 1.20722482 1.12151721 1.13261128
 1.36152136 1.17022482 1.16380485 1.36856147]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.19147973 0.32813524 0.3803141  0.2525715  0.23161975 0.21622456
 0.3239823  0.23350546 0.22497673 0.29501899]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[1.082 1.3   1.081 1.003 1.022 0.871 0.975 0.87  0.756 0.895],[2.33 2.71 2.26 1.92 2.13 1.61 1.94 1.94 1.53 1.89],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.43869104 1.73216837 1.46432351 1.21894376 1.28268515 0.94877641
 1.22733009 1.08233406 0.84323103 1.1160432 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33332849 0.44959573 0.3508268  0.22633634 0.28535971 0.11690141
 0.23383888 0.20061531 0.09776228 0.21576977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.163 0.243 0.219 0.16  0.211 0.18  0.152 0.171 0.235 0.18 ],[1.53 2.29 1.85 1.62 2.05 1.79 2.15 1.92 2.05 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23635339 0.57089599 0.46929685 0.33326503 0.44398643 0.3394549
 0.50727269 0.43890853 0.56794168 0.49035246]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.07385339 0.34395263 0.23844968 0.16902187 0.23461143 0.1597674
 0.32970739 0.26699447 0.33450113 0.32591887]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.315 0.336 0.323 0.34  0.306 0.358 0.318 0.258 0.272 0.334],[1.79 2.1  2.3  1.83 1.79 1.91 1.93 1.84 1.61 1.87],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.53690457 0.71193097 0.76224486 0.59108984 0.49420932 0.60819857
 0.57788817 0.50731487 0.38148351 0.56742403]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.23324002 0.36414105 0.42528441 0.24927344 0.16596714 0.24644076
 0.28711669 0.22759807 0.11304601 0.22072481]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.547 0.402 0.436 0.49  0.658 0.49  0.433 0.522 0.598 0.559],[2.31 1.63 1.9  2.05 2.55 1.97 1.77 1.96 2.19 1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02261155 0.5764677  0.69225647 0.81016755 1.18868645 0.77819868
 0.6049327  0.80067271 0.9968726  0.7663101 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.47959642 0.15763957 0.25574768 0.33149811 0.53687981 0.28558394
 0.17508895 0.27856334 0.40683354 0.2598599 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.636 0.569 0.633 0.666 0.673 0.564 0.649 0.507 0.626 0.755],[1.94 1.79 1.99 1.86 2.07 1.99 2.04 1.7  2.09 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89387458 0.77894097 0.91987447 0.91195343 1.01411472 0.98664282
 0.99367623 0.75294122 1.00083776 1.05294163]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.28317634 0.18894097 0.2860024  0.26934601 0.35159275 0.36659094
 0.32097115 0.21145685 0.358458   0.33690647]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.817 0.596 0.699 0.656 0.735 0.798 0.832 0.771 0.686 0.707],[2.24 1.65 2.08 1.92 1.96 1.98 2.17 2.01 1.98 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.24171708 0.72236098 1.02725988 0.81162254 0.94403814 1.03431653
 1.18651618 1.05666063 0.98775523 0.99626753]",[0.  0.  1.  0.  1.  1.  1.  1.  0.5 0. ],"[0.40163163 0.16072035 0.30142003 0.20370262 0.2518897  0.28052747
 0.35991706 0.28300096 0.27108531 0.29401228]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[1.09  0.929 0.797 0.74  0.741 0.84  0.758 0.977 0.774 0.967],[2.28 2.06 1.84 1.88 2.03 2.18 1.87 2.24 1.9  2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.44459561 1.20617269 0.99563921 0.94883238 1.09375281 1.20772975
 0.96143998 1.33967124 1.00351477 1.28068461]",[1.  1.  1.  0.5 1.  1.  1.  1.  1.  1. ],"[0.36967556 0.27384847 0.22706499 0.22809019 0.31552039 0.32488917
 0.19440873 0.37970786 0.24115148 0.34474467]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.966 0.912 0.666 0.918 1.066 1.052 0.866 0.868 0.88  0.914],[2.16 2.12 1.73 1.96 2.14 2.29 1.76 2.01 2.   2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.35351699 1.23824595 0.84832265 1.1719063  1.31611178 1.43616584
 0.97903534 1.1936929  1.1877507  1.22757974]",[1.  1.  0.5 1.  1.  1.  1.  1.  1.  1. ],"[0.32943496 0.29439097 0.17474843 0.24607378 0.29525241 0.37991584
 0.16264862 0.29628323 0.2717424  0.29070718]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.742 0.908 0.794 0.837 0.874 1.097 1.037 0.986 0.993 0.869],[1.75 1.85 1.81 1.94 1.98 2.2  1.87 2.07 1.91 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.94810665 1.09596003 0.99095563 1.14593928 1.13069326 1.44398219
 1.25635367 1.20291912 1.17623336 1.03791124]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.18346309 0.22379206 0.17423688 0.27375178 0.24572256 0.32925502
 0.23811393 0.26145427 0.22614791 0.17946641]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[1.076 0.893 0.908 0.852 0.911 0.829 0.976 1.074 1.184 0.857],[2.06 1.9  1.86 1.83 1.68 1.72 1.96 2.17 2.39 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.33645088 1.10287701 1.15495857 1.0665372  1.02963191 1.002527
 1.22496769 1.38277253 1.58176407 1.01706472]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26624581 0.22588482 0.20332771 0.18935946 0.14904597 0.17686293
 0.2672559  0.30138825 0.35721328 0.16378347]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.196 0.178 0.201 0.162 0.18  0.15  0.191 0.182 0.208 0.203],[1.62 1.83 2.24 2.02 2.26 1.69 1.65 2.23 1.87 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29942231 0.39177    0.52089147 0.42241068 0.57261164 0.30267377
 0.27468973 0.51806591 0.34240121 0.40426312]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.11808442 0.22199949 0.33520299 0.26529154 0.39578669 0.14319135
 0.08593973 0.29624951 0.14818246 0.20095013]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.269 0.307 0.39  0.352 0.202 0.331 0.305 0.253 0.407 0.244],[1.68 1.88 1.76 2.03 1.95 1.93 1.9  1.68 2.05 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45847885 0.66462451 0.53921577 0.70441505 0.46396826 0.61361133
 0.53981631 0.44741202 0.73581879 0.51882815]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18805892 0.32372912 0.15234077 0.34612159 0.25856055 0.30297657
 0.23559756 0.19437247 0.3496756  0.24918948]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.413 0.436 0.413 0.463 0.388 0.447 0.376 0.525 0.409 0.65 ],[1.62 1.73 1.65 1.83 1.71 2.08 1.59 1.91 1.86 2.23],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.59305648 0.65060647 0.57758888 0.75437631 0.60437411 0.78371726
 0.55595248 0.76957574 0.64396289 1.03838134]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.1691893  0.21513772 0.15137794 0.29521859 0.17875399 0.34974997
 0.15591342 0.2815191  0.21978321 0.40193114]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.79  0.598 0.63  0.46  0.5   0.638 0.512 0.503 0.541 0.742],[2.06 1.87 2.06 1.68 1.75 1.92 1.5  2.02 1.8  1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07902515 0.85879038 1.00751358 0.68343113 0.7343166  0.8773621
 0.6179998  0.79902188 0.78890028 1.05236743]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.28080005 0.28260386 0.34297256 0.17810886 0.21558614 0.27389286
 0.11962089 0.26812344 0.21993543 0.30128039]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.645 0.851 0.719 0.482 0.797 0.628 0.689 0.592 0.782 0.815],[1.8  2.12 1.84 1.53 1.73 1.8  1.71 1.57 1.83 2.01],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82596535 1.20206913 0.94049674 0.5980777  0.8994081  0.78279387
 0.85904286 0.73445647 0.93685645 1.12730783]",[0. 1. 1. 0. 1. 0. 0. 1. 1. 1.],"[0.22478371 0.35150761 0.21685172 0.12949128 0.18952529 0.19194426
 0.23311512 0.12008147 0.21486427 0.3322529 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.853 0.757 0.643 0.864 0.823 0.833 0.644 0.946 0.754 0.664],[2.02 1.6  1.79 2.07 2.18 1.94 1.61 2.   1.86 1.58],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.14609247 0.87950185 0.90924479 1.1553623  1.19601505 1.06025634
 0.78518099 1.1990987  0.92782826 0.78431316]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.29409296 0.1440331  0.21958659 0.27755957 0.3231049  0.23672118
 0.13705599 0.28622761 0.21481617 0.12446941]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.744 0.84  0.782 0.782 0.9   0.875 0.836 0.689 0.83  0.9  ],[1.63 1.87 1.68 1.92 1.78 1.68 1.74 1.76 1.79 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.86823728 1.03860934 0.99659802 1.0422965  1.03242117 1.04038371
 0.97651039 0.87995174 1.01388204 1.0497942 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.14104978 0.21737155 0.17587293 0.24438634 0.18574637 0.15692668
 0.15885414 0.16881893 0.18733908 0.19676441]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.519 1.094 0.859 0.872 0.847 0.759 0.87  0.871 0.796 0.935],[1.45 2.1  1.81 1.87 1.77 1.7  1.72 1.88 1.61 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62520145 1.35482883 1.06030064 1.07690099 0.99042734 0.92779461
 1.03293359 1.08858972 0.94206018 1.20790096]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.0800452  0.30360874 0.18555943 0.22554845 0.17214609 0.16716961
 0.17667383 0.21376794 0.13427698 0.29662654]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.713 0.784 0.919 0.967 0.843 1.138 0.82  0.794 1.026 0.955],[1.49 1.55 1.77 1.99 1.86 2.24 1.55 1.65 2.   1.89],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.81423698 0.89802003 1.07391109 1.24378855 1.06137169 1.44206006
 0.96077235 0.96047533 1.25879648 1.12621283]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.08798698 0.12259766 0.15336421 0.27222544 0.2168795  0.3415791
 0.10858485 0.12797533 0.24071054 0.20962103]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.168 0.088 0.156 0.177 0.19  0.183 0.142 0.157 0.181 0.132],[1.67 1.44 1.81 1.89 1.68 1.67 1.84 1.67 1.89 1.67],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32743113 0.14832547 0.29350433 0.37838509 0.33637926 0.36449992
 0.31919813 0.30143919 0.43807874 0.21898489]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14560496 0.06207547 0.13784271 0.20706673 0.12841051 0.17344524
 0.18951063 0.14521848 0.2577345  0.10306692]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.383 0.273 0.248 0.321 0.335 0.36  0.26  0.223 0.428 0.39 ],[1.84 1.81 1.55 1.68 1.83 1.58 1.53 1.22 2.19 1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63803351 0.45863606 0.38636464 0.53172938 0.60341136 0.51295365
 0.38802158 0.26771859 0.83393482 0.6872966 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25703985 0.18125569 0.12152089 0.17258876 0.26621898 0.15630326
 0.13227939 0.04021859 0.40901416 0.29404464]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.392 0.486 0.531 0.494 0.423 0.345 0.41  0.378 0.373 0.534],[1.8  2.   2.15 1.91 1.8  1.46 1.54 1.44 1.61 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62908854 0.79903087 0.90114987 0.81090136 0.69484509 0.44795796
 0.50327053 0.45763859 0.51049273 0.71751328]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.23377604 0.31564586 0.35958981 0.31783618 0.26396924 0.08733296
 0.11313381 0.09263859 0.13795367 0.23052841]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.692 0.496 0.548 0.696 0.578 0.47  0.522 0.58  0.484 0.469],[2.22 1.63 1.56 1.96 1.87 1.68 1.65 1.84 1.52 1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.11632571 0.68282064 0.69321265 0.97518969 0.83536871 0.6416798
 0.70541316 0.81947733 0.5491802  0.60643207]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44032046 0.16215658 0.14287085 0.32025073 0.26756109 0.16222668
 0.17278621 0.25235819 0.08152395 0.17261127]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.713 0.633 0.534 0.613 0.551 0.634 0.662 0.57  0.405 0.808],[1.86 1.6  1.82 1.93 1.68 1.99 1.73 1.52 1.47 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.87724    0.72151605 0.79916795 0.89264783 0.75602089 0.94579984
 0.85551837 0.66322507 0.54203045 1.20912809]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.21337282 0.1329223  0.24076463 0.25744276 0.18101112 0.28234281
 0.2111336  0.12010007 0.1178117  0.38863126]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.604 0.716 0.703 0.907 0.682 0.739 0.697 0.688 0.805 0.706],[1.41 1.69 1.69 1.9  1.61 1.65 1.69 1.58 1.69 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68748562 0.87679002 0.90831717 1.12596116 0.8504459  0.8503151
 0.88054844 0.73785032 0.97960996 0.9175258 ]",[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1. ],"[0.08764187 0.18586717 0.17284842 0.23976731 0.15951817 0.1203151
 0.18417149 0.13222532 0.18486386 0.19737931]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.938 0.82  0.782 0.776 0.619 0.963 0.945 0.81  0.801 0.637],[2.1  1.89 1.62 1.79 1.45 1.75 1.88 1.87 1.78 1.43],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.2107411  1.09722784 0.90764446 1.02213646 0.67737649 1.17120213
 1.16016935 1.05160484 1.03599293 0.72734225]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28880263 0.25880133 0.16594525 0.20783959 0.07925149 0.19859959
 0.2273837  0.20797203 0.21605152 0.09171725]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.709 0.862 0.857 0.897 1.144 0.915 0.824 0.851 0.892 0.642],[1.57 1.76 1.77 1.72 2.18 2.05 1.91 1.72 1.84 1.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.87935917 0.9802934  1.06036746 1.04526933 1.39107923 1.20845208
 1.07870795 1.01001791 1.05804882 0.69515625]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.13334355 0.17294965 0.19607058 0.17205644 0.31747083 0.28998284
 0.21984076 0.17392721 0.20171093 0.05890625]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.838 0.921 0.917 0.847 0.84  0.752 0.745 0.872 0.932 0.769],[1.6  1.69 1.83 1.67 1.84 1.61 1.6  1.67 1.93 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.94189081 1.06389232 1.06917626 0.98094128 1.13806831 0.90807076
 0.90308276 1.00252649 1.16286814 0.9310234 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.14618769 0.15891185 0.20273583 0.1501405  0.24673774 0.13025826
 0.12014331 0.15913782 0.2202949  0.14838119]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.216 0.127 0.118 0.176 0.168 0.179 0.148 0.119 0.156 0.142],[1.59 1.62 1.48 1.46 1.67 1.62 1.77 1.41 1.78 1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3816902  0.31104291 0.24375065 0.20453125 0.328268   0.25513624
 0.3227291  0.19272807 0.33833567 0.20716812]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17400709 0.18152142 0.10808658 0.03953125 0.14420305 0.09247999
 0.17584434 0.07413432 0.1751301  0.06123062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.294 0.318 0.285 0.382 0.415 0.338 0.216 0.364 0.31  0.358],[1.52 1.6  1.74 1.82 1.93 1.73 1.74 1.55 1.54 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34756745 0.47747485 0.51182519 0.57655985 0.66678617 0.56312879
 0.43319038 0.53660321 0.4035625  0.55521648]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08350495 0.16640063 0.1989663  0.1992161  0.26417875 0.19552869
 0.20123481 0.16809735 0.1023125  0.21762859]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.417 0.343 0.403 0.387 0.404 0.449 0.345 0.471 0.521 0.35 ],[1.71 1.42 1.66 1.45 1.53 1.75 1.6  1.81 1.74 1.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62598596 0.42911684 0.63604788 0.49495132 0.52384508 0.68023408
 0.50234794 0.67572883 0.7263124  0.45253125]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19296838 0.09927309 0.18659475 0.10323257 0.11993883 0.20790009
 0.12734794 0.19616096 0.23835342 0.08565625]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.508 0.592 0.601 0.615 0.446 0.436 0.441 0.664 0.703 0.504],[1.49 1.81 1.91 1.77 1.58 1.43 1.63 2.12 1.99 1.67],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.67540816 0.79151538 0.83082461 0.83574148 0.5719228  0.54863924
 0.63429213 1.08804505 0.99566998 0.66931164]",[0. 0. 0. 1. 0. 0. 0. 0. 1. 0.],"[0.14572066 0.20729663 0.25446719 0.18513602 0.14265522 0.10910799
 0.20037123 0.41543336 0.2795567  0.15493664]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.624 0.535 0.711 0.731 0.612 0.623 0.516 0.535 0.684 0.565],[1.78 1.61 1.8  1.81 1.48 1.61 1.56 1.42 1.87 1.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.85626338 0.66949952 0.92066208 0.90715574 0.7010424  0.75305381
 0.6700429  0.60686766 0.93888827 0.83778835]",[0. 0. 1. 1. 0. 1. 0. 0. 1. 0.],"[0.23592158 0.15285889 0.22430466 0.20628904 0.10565178 0.12821006
 0.1459804  0.09638914 0.25031649 0.2188235 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
