gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[0.943 1.079 1.184 1.094 1.225 1.156 1.032 1.106 1.157 1.236],[1.96 2.26 2.23 2.19 2.4  2.39 2.2  2.27 2.37 2.51],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.16531412 1.3976537  1.46861776 1.44212458 1.6144569  1.52345245
 1.30492327 1.43594318 1.50348367 1.67490686]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22086099 0.35552845 0.30370809 0.29169489 0.40785534 0.35831084
 0.29245256 0.34624835 0.37910135 0.43734826]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.284 0.94  1.115 1.152 1.131 1.257 1.124 0.969 0.874 1.318],[2.7  2.11 2.21 2.26 2.41 2.65 2.06 2.08 1.95 2.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.81401126 1.20248355 1.46139094 1.48682937 1.44840179 1.75849584
 1.35514987 1.22192427 1.12293481 1.84184177]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49836917 0.25298587 0.3126678  0.33762465 0.35409515 0.45290013
 0.25545444 0.26515853 0.22723168 0.51396885]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.26  0.231 0.167 0.146 0.189 0.248 0.163 0.139 0.194 0.176],[2.02 2.02 2.07 2.11 2.29 2.32 2.04 1.65 2.37 1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.4178906  0.47210627 0.41530036 0.47684638 0.55645165 0.64256411
 0.47132999 0.27841179 0.5773996  0.3449793 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1866406  0.25120539 0.25110114 0.31725227 0.37829613 0.3924805
 0.31259952 0.12356804 0.37688935 0.17068243]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.372 0.308 0.378 0.325 0.36  0.331 0.404 0.475 0.294 0.393],[2.14 1.73 2.23 1.95 1.93 1.93 2.17 2.29 1.98 1.88],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.72780046 0.51140223 0.71177078 0.60462709 0.63520087 0.53310006
 0.8522312  0.89841661 0.56463749 0.60730109]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34272722 0.19698817 0.33918289 0.27674867 0.28840705 0.20183297
 0.41986792 0.42095567 0.25323124 0.25508429]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.701 0.475 0.466 0.568 0.524 0.469 0.459 0.553 0.677 0.465],[2.21 2.29 1.87 1.97 2.   2.15 1.74 1.82 2.47 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.04157084 0.9402157  0.71392234 0.83054478 0.74270123 0.86429627
 0.64137672 0.7948694  1.14477118 0.85758842]",[1.  0.  0.  0.  0.  0.  0.  0.  0.5 0. ],"[0.36812601 0.43959131 0.21798484 0.25663853 0.25254498 0.39229676
 0.19739479 0.25462282 0.48997382 0.39419487]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.686 0.674 0.77  0.729 0.678 0.711 0.63  0.657 0.376 0.53 ],[1.94 1.96 2.37 2.3  1.93 2.3  2.19 1.96 1.72 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98867858 0.8785581  1.25560149 1.18465194 0.95167795 1.15945721
 1.01600604 0.9193139  0.56238242 0.71795504]",[0.5 1.  1.  1.  1.  0.  1.  1.  0.  0. ],"[0.31841368 0.22998388 0.4746176  0.4205699  0.26265451 0.46302899
 0.33721698 0.27703363 0.17581992 0.20543795]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.722 0.818 0.493 0.856 0.69  0.759 0.931 0.852 0.66  0.966],[1.98 2.09 1.55 2.14 1.93 2.1  2.4  2.3  1.83 2.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.96312297 1.13218837 0.62621325 1.20139222 0.95194771 1.06479277
 1.38309775 1.28763357 0.92340442 1.49703106]",[1.  1.  0.  1.  0.  0.5 1.  1.  1.  1. ],"[0.24869915 0.28789149 0.14281482 0.33354066 0.29307564 0.31621123
 0.46095724 0.42600027 0.24285998 0.55973919]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.975 0.74  0.907 0.955 0.739 0.833 1.01  0.854 0.886 0.937],[2.37 1.59 2.18 2.2  1.72 1.9  2.17 2.13 2.24 2.1 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.41115598 0.86443502 1.22778317 1.32666861 0.88556016 1.07707364
 1.31412295 1.18262926 1.26109034 1.28212282]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42422422 0.11974752 0.34059567 0.37981314 0.18290391 0.24731289
 0.32662295 0.32875963 0.33160304 0.32982302]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[0.949 1.1   0.883 0.823 1.088 0.894 1.157 0.758 0.74  0.947],[1.99 2.08 1.95 2.14 2.67 2.08 2.5  1.55 1.76 2.15],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.16688083 1.34954752 1.15851513 1.22382203 1.59248583 1.15884548
 1.57967214 0.84729694 0.92724519 1.25130106]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25800387 0.29947916 0.25187451 0.3487317  0.48854906 0.25291286
 0.42658376 0.11432819 0.18919831 0.33958231]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[0.85  0.992 1.17  1.047 1.047 0.886 1.124 1.037 1.13  0.969],[1.87 1.92 2.31 2.02 2.15 1.85 2.37 2.22 2.44 2.12],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06622097 1.20190802 1.59507032 1.27544577 1.34294783 1.05159754
 1.53017098 1.38070286 1.47553114 1.31319872]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.21411159 0.21979865 0.36882276 0.25774069 0.29418806 0.21112879
 0.37787606 0.33269016 0.35786513 0.30185839]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[1.127 1.102 0.959 0.961 1.164 1.128 1.104 0.91  1.169 1.115],[2.15 2.24 1.99 1.84 2.32 2.3  2.33 1.97 2.16 2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.37261309 1.43874621 1.2142973  1.171548   1.501949   1.48877939
 1.45644653 1.08366352 1.48590045 1.41823416]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.31055193 0.32867297 0.26108685 0.18041519 0.35447097 0.337754
 0.36916198 0.18557758 0.3183095  0.29549001]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.179 0.176 0.136 0.169 0.158 0.161 0.167 0.241 0.199 0.214],[1.93 1.86 2.06 2.33 1.97 1.76 2.06 2.04 2.08 2.  ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38161327 0.42405949 0.43476502 0.57336067 0.38250745 0.35909997
 0.48846502 0.5240386  0.53826498 0.58619112]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.21907421 0.24337345 0.27511414 0.39576973 0.2130055  0.18946862
 0.30468573 0.28704641 0.31715963 0.35761507]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.425 0.396 0.29  0.239 0.358 0.279 0.29  0.405 0.312 0.396],[2.06 2.13 1.86 1.55 1.77 1.88 1.78 2.07 1.63 1.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74795417 0.73366933 0.60051974 0.3432776  0.57580314 0.45739329
 0.50795697 0.75899348 0.47700681 0.61258198]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35696296 0.35621328 0.27565402 0.09874635 0.20347892 0.19660227
 0.23646283 0.38261836 0.14912595 0.25644185]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.44  0.507 0.368 0.454 0.528 0.504 0.65  0.591 0.424 0.689],[1.75 1.98 1.68 1.7  1.86 2.04 2.39 2.24 1.78 2.43],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68911694 0.81641929 0.57265816 0.66000408 0.72847164 0.84496467
 1.1157422  0.97860032 0.60277584 1.15663766]",[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5],"[0.2209895  0.32912132 0.19148507 0.17625408 0.24999508 0.35185066
 0.47507814 0.38152024 0.15871334 0.49102426]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.596 0.636 0.518 0.594 0.717 0.621 0.599 0.572 0.605 0.639],[1.94 1.82 1.79 1.94 1.87 1.96 2.25 1.95 1.77 2.02],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91301583 0.82440745 0.76131689 0.90610792 0.96451887 0.8998599
 1.00371398 0.84896428 0.7349183  0.92486458]",[0. 0. 0. 0. 1. 1. 0. 0. 0. 1.],"[0.29626778 0.22444163 0.23285131 0.30519239 0.27607649 0.29385099
 0.40167785 0.26373723 0.19368783 0.28612434]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.803 0.679 0.561 0.663 0.672 0.848 0.868 0.841 0.764 0.751],[2.01 1.64 1.73 1.91 1.85 2.2  2.3  1.97 1.95 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13489767 0.84431724 0.75096011 0.90372623 0.93479254 1.24563516
 1.26365687 1.02522699 1.00845867 1.06587699]",[1.  1.  0.  0.  0.5 1.  1.  1.  1.  0. ],"[0.32137228 0.16781822 0.19067446 0.24911014 0.25829352 0.40632547
 0.39537562 0.24875238 0.24861492 0.33183219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.588 0.81  0.855 0.716 0.847 0.81  0.685 0.905 0.71  0.707],[1.6  2.06 2.12 1.81 1.87 1.85 1.57 2.09 1.7  1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77615915 1.08741636 1.19092293 0.93988918 1.05941723 1.03837624
 0.81479264 1.11289666 0.89531956 0.98370607]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.12865915 0.29265073 0.33281319 0.21344386 0.23579906 0.20629616
 0.12806169 0.28667596 0.17578831 0.24011232]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.808 0.869 0.716 0.934 0.932 0.885 0.772 0.994 0.761 1.055],[1.9  2.15 1.67 1.87 1.92 2.02 1.74 2.34 1.76 2.18],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.08512009 1.26273911 0.86808012 1.13130041 1.1398576  1.18630579
 0.9581858  1.39396616 1.01334058 1.38180871]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23601548 0.34934495 0.13233793 0.24318762 0.22627361 0.27125391
 0.16576392 0.37204233 0.20198804 0.33928674]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.847 1.004 1.19  0.882 1.024 0.78  0.915 0.758 1.09  0.982],[1.66 1.87 2.47 1.91 2.24 1.69 1.87 1.68 2.15 1.98],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98640299 1.16109394 1.62764776 1.15613093 1.40344736 0.94742399
 1.12223883 0.89455354 1.41838524 1.21706628]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.13780924 0.21638203 0.40148992 0.25530085 0.33987558 0.17268278
 0.20647711 0.16934846 0.32652001 0.25191003]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[1.084 1.04  0.961 1.038 1.012 1.084 0.788 1.118 1.038 0.913],[2.21 2.12 1.95 2.23 2.24 2.24 1.86 2.28 1.85 1.89],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.4364967  1.28953779 1.18582182 1.38931647 1.33338193 1.43105089
 1.06011991 1.5009131  1.19618306 1.13485192]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33012524 0.26461409 0.24120268 0.31753913 0.30012998 0.32260363
 0.198616   0.34677553 0.18430806 0.20547692]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.237 0.236 0.193 0.165 0.171 0.143 0.139 0.156 0.111 0.231],[2.08 1.93 1.76 1.76 1.64 1.97 1.79 1.7  1.71 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51043442 0.51809976 0.34043043 0.3226516  0.35667597 0.40894857
 0.34415956 0.35721187 0.28823719 0.39683276]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28247299 0.288798   0.15203139 0.15093285 0.17398066 0.27558187
 0.19003114 0.17814937 0.16657704 0.17792651]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.358 0.248 0.355 0.34  0.413 0.271 0.405 0.342 0.343 0.294],[1.87 1.85 1.93 1.71 1.99 1.78 1.68 2.12 1.84 1.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56406817 0.51287121 0.64337945 0.48381515 0.69824051 0.50741123
 0.56210254 0.63781632 0.56192505 0.48507552]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22019122 0.25981456 0.2876806  0.15569015 0.29299454 0.23204258
 0.1670586  0.28779679 0.25802857 0.18907943]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.469 0.559 0.388 0.518 0.581 0.437 0.613 0.403 0.465 0.375],[1.99 1.85 1.91 1.81 2.09 1.98 2.23 1.69 1.7  1.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74436274 0.81006989 0.75910784 0.73667265 0.91269273 0.79833731
 0.97596477 0.62913201 0.68265345 0.66413972]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.27139399 0.26128083 0.32425432 0.2037039  0.33650437 0.32301505
 0.37915569 0.19723748 0.20707728 0.2358194 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.689 0.549 0.582 0.48  0.632 0.489 0.436 0.64  0.631 0.587],[2.1  1.81 1.99 1.71 1.81 1.85 1.56 1.98 2.11 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.09839555 0.78642328 0.89003147 0.66273057 0.85683905 0.74301451
 0.59801186 0.91711664 1.02215237 0.89415873]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.40732927 0.23238031 0.28008029 0.17257432 0.25345465 0.25468199
 0.1436564  0.30211908 0.32427884 0.29893778]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.502 0.602 0.694 0.697 0.729 0.772 0.667 0.797 0.67  0.616],[1.67 1.58 1.79 1.96 1.96 1.91 1.87 1.94 1.7  1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69832713 0.81847295 0.86987206 1.02770348 0.9958993  1.08709384
 0.95963313 0.98726315 0.86244612 0.80254856]",[0. 0. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.12707713 0.20116338 0.18143456 0.28145348 0.26668055 0.30083164
 0.24418879 0.23999753 0.18248762 0.18790989]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.71  0.91  0.849 0.742 0.696 0.718 0.812 0.765 0.821 0.736],[1.81 2.04 2.13 1.97 1.73 1.82 1.85 1.93 2.14 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.90685948 1.19198651 1.1877319  1.05797782 0.89156503 0.89927249
 1.07405217 1.05060221 1.11017827 0.92380538]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.18916905 0.2883183  0.31596005 0.27641532 0.17195566 0.20466312
 0.22154973 0.2538151  0.30570806 0.16927413]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.996 1.022 0.876 0.87  0.818 0.938 0.859 0.741 0.86  0.709],[2.21 2.09 1.96 1.93 1.77 2.11 1.89 1.58 1.9  1.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.34571612 1.31423444 1.14677629 1.10139748 1.00977016 1.22643203
 1.08703137 0.82820994 1.10904376 0.79131842]",[1.  1.  1.  1.  1.  1.  1.  1.  1.  0.5],"[0.3199428  0.30998151 0.26288713 0.21561623 0.19707485 0.31129531
 0.22551281 0.1403242  0.24416583 0.13167975]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.893 0.949 0.815 1.028 0.95  0.893 0.796 1.043 0.828 0.947],[1.85 2.07 1.56 2.15 2.12 1.98 1.6  2.13 1.94 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.15560853 1.26182062 0.94837874 1.26871548 1.27049253 1.19503252
 0.95348973 1.32518543 1.04359396 1.1047562 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2337848  0.29106684 0.13056624 0.30717251 0.28645933 0.26052324
 0.13089207 0.3057909  0.2451882  0.2038187 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.967 0.996 0.93  0.963 0.797 0.951 1.094 0.979 1.026 0.852],[1.83 2.16 1.97 1.9  1.65 2.01 2.2  1.86 1.93 1.78],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.2104379  1.323519   1.1619721  1.19312832 0.93676413 1.2756059
 1.4319424  1.19640642 1.2199847  1.08596673]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.21059415 0.29948336 0.23901067 0.23080411 0.13610007 0.25728986
 0.33886623 0.22780291 0.22509395 0.18687249]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.16  0.143 0.156 0.151 0.195 0.137 0.21  0.166 0.157 0.151],[1.66 1.79 2.03 1.62 1.69 1.84 2.01 1.61 1.7  1.95],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29938518 0.33447114 0.46235777 0.29622004 0.29514634 0.39735652
 0.54800327 0.34447326 0.33985917 0.36499615]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12563518 0.17353364 0.30510191 0.14271418 0.11061509 0.25461238
 0.35687534 0.166651   0.18822831 0.22692975]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.27  0.316 0.309 0.413 0.271 0.307 0.304 0.292 0.386 0.219],[1.8  2.03 1.55 1.94 1.73 1.97 1.51 1.63 1.79 1.62],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57354565 0.63975176 0.40122386 0.70294364 0.4476423  0.68311609
 0.41830046 0.45955839 0.60960933 0.34714543]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26815991 0.32764239 0.10950511 0.29624198 0.17459543 0.35288171
 0.11142546 0.18927518 0.23160396 0.10589543]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.36  0.509 0.435 0.458 0.394 0.48  0.438 0.405 0.433 0.407],[1.68 1.79 1.67 1.73 1.61 1.62 1.91 1.63 1.82 1.74],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.59546717 0.70447352 0.59887021 0.7154258  0.56671654 0.65386626
 0.78009363 0.59608222 0.74437267 0.60435156]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20543787 0.21982508 0.15535459 0.20937599 0.16749779 0.17589751
 0.31692957 0.17040106 0.29005627 0.20202734]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.437 0.499 0.389 0.54  0.589 0.579 0.523 0.434 0.641 0.639],[1.52 1.56 1.47 1.93 1.81 1.5  1.66 1.47 1.77 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54166917 0.62184792 0.4908162  0.78431337 0.81329489 0.77614223
 0.70455072 0.58467277 0.89710158 0.89860354]",[0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[0.1098723  0.12091042 0.0886287  0.22806337 0.22935447 0.16054409
 0.19071283 0.14224113 0.25353408 0.26339846]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.689 0.665 0.696 0.764 0.678 0.629 0.493 0.71  0.658 0.542],[1.74 1.71 1.74 2.11 1.73 1.79 1.4  2.06 1.75 1.48],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89919537 0.85496888 0.88112859 1.07882698 0.89771691 0.88040381
 0.61801079 0.99209362 0.87345588 0.64023574]",[1.  0.  1.  1.  1.  0.  0.  0.  0.5 0. ],"[0.19691021 0.1976764  0.21892644 0.31497383 0.19903039 0.21604101
 0.09051079 0.29977428 0.20984504 0.11023574]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.793 0.691 0.788 0.724 0.796 0.787 0.775 0.568 0.609 0.975],[1.85 1.71 1.69 1.84 1.89 1.65 1.66 1.45 1.64 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0413061  0.87531839 0.99547341 1.00175923 1.02463521 0.95468828
 0.90713564 0.68944027 0.79542389 1.26366806]",[1.  1.  1.  1.  1.  1.  1.  0.5 0.  1. ],"[0.24476313 0.18191995 0.19636941 0.23850606 0.23744771 0.16875078
 0.15807314 0.09697933 0.16995514 0.30868027]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.697 0.709 0.617 0.928 0.858 0.991 0.768 0.781 0.777 0.776],[1.63 1.51 1.46 2.06 1.97 1.9  1.7  1.64 1.78 1.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82341409 0.81136732 0.73466146 1.24228414 1.11818189 1.15153921
 0.95864066 0.90735268 1.01468324 0.92768854]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.13224221 0.11621107 0.09341146 0.29204    0.25874097 0.23908804
 0.18869376 0.12485268 0.20990541 0.14121881]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.857 0.868 1.069 0.757 0.911 0.661 1.072 0.982 0.873 0.758],[1.89 1.72 2.12 1.77 1.98 1.44 2.21 1.98 1.76 1.77],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.08628191 1.02278219 1.4072345  0.99342515 1.17509943 0.79656101
 1.37578375 1.22324539 1.06070071 0.96951708]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2198195  0.17426657 0.31518128 0.19375719 0.21916193 0.1082114
 0.32077399 0.27485672 0.20971744 0.19311083]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.703 1.251 0.766 0.837 0.746 0.878 0.817 0.869 0.884 0.945],[1.53 2.47 1.64 1.65 1.59 1.66 1.67 1.51 1.79 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.87995224 1.6947875  0.94929135 0.99671798 0.84947432 1.00131756
 0.95865745 0.8968776  1.04108416 1.14600439]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.11495224 0.42644399 0.13550229 0.15890548 0.1264665  0.14143475
 0.15617698 0.0887526  0.20621355 0.21957861]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.086 0.224 0.094 0.171 0.157 0.218 0.155 0.1   0.162 0.167],[1.35 1.79 1.71 1.5  1.66 2.04 1.71 1.4  1.46 1.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.12838542 0.40489239 0.30805323 0.29535201 0.32752907 0.53277322
 0.37055421 0.1735     0.21772868 0.33252683]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.03651042 0.19015118 0.20958644 0.1089067  0.17744118 0.32790505
 0.20450929 0.052875   0.08029704 0.17302304]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.299 0.318 0.378 0.254 0.334 0.316 0.277 0.392 0.31  0.331],[1.78 1.59 1.81 1.67 1.78 1.69 2.   1.71 1.42 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54046422 0.46740259 0.61361531 0.45467358 0.55166772 0.54272796
 0.62682943 0.60201272 0.37262451 0.57384872]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.23938512 0.13517603 0.25593465 0.1989729  0.2217849  0.22339202
 0.33266439 0.22615578 0.08809326 0.23770371]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.375 0.322 0.398 0.44  0.458 0.468 0.455 0.411 0.326 0.445],[1.57 1.68 1.62 1.57 1.69 1.62 1.55 1.46 1.44 1.37],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49375153 0.52233669 0.56148374 0.60333519 0.61174182 0.59431263
 0.61884693 0.49866512 0.43850744 0.51286043]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.13468903 0.19573512 0.14679624 0.12771019 0.16689807 0.15843372
 0.16704273 0.09257137 0.09163244 0.07661043]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.567 0.374 0.475 0.427 0.517 0.494 0.548 0.664 0.481 0.485],[1.75 1.5  1.57 1.59 1.56 1.48 1.7  1.96 1.72 1.34],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77076148 0.51016199 0.62195705 0.5807304  0.70206044 0.59805804
 0.71906601 0.95290296 0.66730294 0.53954717]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.20272437 0.12328699 0.14289455 0.14386516 0.16385731 0.09868304
 0.18133163 0.31034559 0.18956857 0.08251592]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.593 0.537 0.536 0.709 0.546 0.599 0.694 0.455 0.48  0.597],[1.72 1.61 1.55 1.62 1.51 1.49 2.03 1.43 1.47 1.55],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.76437323 0.71159375 0.7198681  0.86759135 0.68644068 0.69241146
 1.03844696 0.62133622 0.53619234 0.74773998]",[0.  0.  0.  1.  0.  1.  0.5 0.  0.  0. ],"[0.19446112 0.14866407 0.14288568 0.17509624 0.14679224 0.10241146
 0.30559539 0.10805497 0.08869234 0.15391186]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
