gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.122 0.989 1.098 1.205 1.045 1.07  1.068 1.194 0.962 0.855],[2.37 2.01 2.33 2.53 2.25 2.19 2.17 2.6  1.99 1.89],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.47920301 1.21122147 1.47871521 1.60149004 1.40384289 1.41449664
 1.33430642 1.66412287 1.27025669 1.04940018]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33715955 0.24798417 0.36678162 0.38984819 0.35526623 0.3130318
 0.28045876 0.46033625 0.25409946 0.19642167]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.49  1.124 1.243 1.02  1.177 1.053 1.171 1.024 1.093 0.96 ],[2.67 2.1  2.24 2.12 2.45 2.03 2.4  2.08 2.4  2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.85627974 1.34473976 1.56708551 1.33726692 1.56402715 1.27987891
 1.49418994 1.32549748 1.50062719 1.2161346 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.43872786 0.28823585 0.33463739 0.27564094 0.3907752  0.2613584
 0.30843311 0.29839787 0.39824438 0.24107601]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.207 0.117 0.094 0.153 0.27  0.193 0.218 0.221 0.275 0.179],[2.03 2.06 1.89 2.16 2.44 2.04 2.2  1.62 2.32 1.98],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.49269102 0.38817809 0.28518295 0.41836046 0.79939552 0.43519784
 0.61518616 0.40267564 0.71519886 0.45218264]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28496153 0.26016051 0.16405014 0.27302354 0.52357765 0.25153084
 0.39435608 0.17784897 0.44017688 0.26664309]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.317 0.299 0.329 0.368 0.326 0.323 0.341 0.361 0.442 0.356],[1.92 2.01 1.88 2.08 1.64 2.03 1.91 2.4  2.11 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61046571 0.59441067 0.56701313 0.72524584 0.48261264 0.6680883
 0.60712031 0.8202648  0.77413189 0.70955119]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26316774 0.3019888  0.24119281 0.35623949 0.15237826 0.3446093
 0.24065547 0.45461051 0.32875836 0.35262736]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.525 0.539 0.63  0.481 0.526 0.568 0.55  0.588 0.498 0.432],[1.92 2.25 2.33 2.34 2.1  1.92 2.4  2.37 1.98 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79972455 0.94152326 1.07549718 0.95887728 0.83790635 0.92496479
 1.09905833 1.00263665 0.76954862 0.75150484]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28994916 0.43322981 0.45233312 0.45598909 0.34237168 0.3422353
 0.52501537 0.47116448 0.28208768 0.32179964]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.607 0.571 0.62  0.649 0.667 0.585 0.751 0.737 0.701 0.734],[2.24 1.75 1.8  1.99 2.28 1.84 2.5  2.28 1.84 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02137746 0.77644878 0.86428096 0.90157196 1.06957009 0.88249551
 1.26124148 1.14468593 0.90792098 1.13314696]",[0.  0.  0.  0.  0.  0.  0.  1.  1.  0.5],"[0.37966848 0.22387066 0.24589229 0.28792938 0.40963845 0.2902836
 0.48946596 0.37267666 0.23187606 0.40552977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.853 0.799 0.635 0.795 0.586 0.74  0.775 0.713 0.723 0.97 ],[2.17 2.13 1.92 2.08 1.82 2.07 1.94 1.98 2.06 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.14810169 1.15865019 0.89709816 1.09956127 0.78788404 1.02440839
 1.05547753 0.96959351 1.02663408 1.4097579 ]",[1. 1. 0. 1. 0. 0. 1. 1. 0. 1.],"[0.35081165 0.34292754 0.25157325 0.28737377 0.20423108 0.30954511
 0.27919396 0.23598023 0.32727861 0.43840842]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.816 0.796 0.822 0.876 0.845 0.81  0.886 0.937 0.861 1.145],[1.91 2.16 1.98 2.11 1.98 1.94 2.15 2.21 2.24 2.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03697984 1.15932324 1.11381073 1.17189836 1.11778013 1.06955542
 1.20559975 1.28131351 1.29208075 1.5720101 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23862046 0.35561475 0.28596893 0.29369524 0.24628599 0.23519995
 0.32502358 0.34893558 0.36902838 0.48670981]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[1.104 0.681 0.993 1.071 0.88  0.869 1.027 0.927 0.838 0.999],[2.46 1.86 2.14 2.15 2.01 2.12 2.21 2.13 1.83 2.1 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.51526631 0.9011625  1.33537189 1.35518809 1.17378093 1.19374108
 1.32048854 1.29263372 1.04163746 1.24813114]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39708699 0.21486123 0.32370197 0.31456309 0.28272624 0.30577965
 0.31672572 0.3393598  0.21378589 0.29436954]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.064 0.926 0.975 0.976 1.108 1.045 1.018 1.025 1.036 0.88 ],[2.13 2.   2.05 2.19 2.2  1.9  1.96 2.27 2.24 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.32495503 1.21135332 1.29300717 1.29884516 1.33007476 1.28816016
 1.27436148 1.40868375 1.37997963 1.12343319]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28432515 0.26126848 0.26098325 0.31755976 0.30701568 0.22221045
 0.22557486 0.35399869 0.34062172 0.23313046]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[0.974 1.209 1.051 1.056 0.954 1.026 1.096 0.941 1.126 0.914],[1.99 2.2  2.12 1.86 2.14 2.14 2.3  1.78 2.19 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.20784255 1.5088373  1.34554421 1.21474884 1.29770539 1.35071388
 1.46054021 1.07398922 1.43357845 1.11461385]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23351516 0.31380801 0.28461647 0.19972931 0.30884675 0.33794288
 0.34649724 0.17320797 0.31178158 0.18930135]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.224 0.109 0.208 0.18  0.224 0.222 0.195 0.16  0.137 0.177],[2.09 1.55 2.32 1.76 1.75 1.84 2.16 2.19 1.62 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51971335 0.21023515 0.61118759 0.30739816 0.40219289 0.39821343
 0.45773648 0.49148466 0.25770502 0.52666035]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30793112 0.09679765 0.38528915 0.13052316 0.18495656 0.18958062
 0.27302945 0.32815214 0.11034174 0.34822102]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.444 0.33  0.315 0.381 0.415 0.281 0.301 0.438 0.346 0.403],[2.48 2.04 2.14 1.91 2.14 1.97 1.95 1.98 1.89 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97919937 0.69171252 0.67013968 0.64065302 0.77762075 0.56128606
 0.55571943 0.70955666 0.58119655 0.76373735]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.5344899  0.35326525 0.33066458 0.28805536 0.37385122 0.25116155
 0.23826826 0.31122658 0.23863796 0.37548295]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.461 0.479 0.529 0.417 0.459 0.527 0.614 0.522 0.474 0.638],[2.02 1.93 1.95 1.77 1.75 1.87 2.19 1.86 1.67 2.32],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.76657021 0.70988543 0.81762005 0.61334798 0.63058658 0.76689092
 0.99276153 0.82171586 0.67483146 1.05136049]",[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5],"[0.29875771 0.25145769 0.26892864 0.20330892 0.19043033 0.24957647
 0.39859649 0.30275895 0.18787833 0.40867738]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.64  0.584 0.723 0.632 0.718 0.5   0.912 0.639 0.701 0.779],[2.2  1.76 2.23 1.96 1.86 1.64 2.52 1.98 2.04 2.05],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.01124315 0.80863132 1.1063195  0.89637988 0.93251531 0.76046842
 1.40629222 0.86607949 0.9982405  1.03041449]",[0.  0.5 1.  0.  1.  0.  1.  0.  0.  1. ],"[0.37442674 0.20578952 0.3895153  0.28730761 0.25652654 0.19998991
 0.54036205 0.25885293 0.34717421 0.27732856]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.767 0.825 0.718 0.664 0.733 0.652 0.894 0.599 0.682 0.851],[2.08 2.31 1.77 1.66 1.9  1.67 2.33 1.64 1.9  2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.10305861 1.16651046 0.90183389 0.82308491 0.98504926 0.82043276
 1.28452396 0.76185047 0.96554882 1.19864386]",[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],"[0.31988478 0.38263839 0.21850382 0.16058491 0.24856488 0.16340151
 0.41895207 0.18395008 0.25042187 0.341471  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.792 0.893 0.902 0.795 0.735 0.769 0.947 0.876 0.761 0.674],[1.77 2.18 2.14 2.01 1.74 1.91 2.13 1.87 1.89 1.72],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97549247 1.24675382 1.27516408 1.066701   0.90590026 1.03755441
 1.31937974 1.09791302 1.00510663 0.87375587]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20380057 0.3375723  0.33494435 0.26865412 0.16668151 0.24614572
 0.34392808 0.23898968 0.269633   0.16281837]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.752 0.826 1.003 0.818 0.831 0.998 0.928 1.06  0.939 0.76 ],[1.59 1.94 2.06 1.89 1.91 2.1  2.11 2.27 1.94 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.85084451 1.05920562 1.23500472 1.06068098 1.09141106 1.27808604
 1.21130611 1.42486886 1.13763228 0.99318726]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.12895242 0.24759429 0.27082137 0.20950544 0.24676262 0.29750071
 0.29064204 0.36353585 0.23845504 0.21125305]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[1.01  0.959 1.101 0.891 1.298 1.034 0.902 0.919 1.078 0.904],[2.15 2.03 2.26 2.   2.56 2.17 1.77 1.96 2.29 1.77],[1. 1. 1. 1. 2. 1. 1. 1. 1. 1.],"[1.3372602  1.24663959 1.43709784 1.1604476  1.65209035 1.30731198
 1.09647154 1.20547338 1.43950423 1.0554519 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2962519  0.30151385 0.34686347 0.26025717 0.39699025 0.30346188
 0.16959654 0.23114721 0.3391136  0.15587182]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[0.894 1.223 1.02  0.862 1.015 1.006 0.835 0.89  1.063 1.019],[1.93 2.52 2.   1.89 1.92 1.92 1.78 1.94 2.09 2.2 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.19539409 1.63815192 1.30398607 1.1173068  1.20563013 1.26621885
 1.04526294 1.13441873 1.32929316 1.34166476]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25589153 0.43773566 0.24672045 0.21767057 0.22427271 0.22717832
 0.18287525 0.21514139 0.29734004 0.318259  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.234 0.069 0.173 0.112 0.145 0.185 0.21  0.12  0.206 0.206],[2.3  1.65 2.02 1.77 1.96 2.03 1.54 1.69 2.18 2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65174933 0.1750151  0.38291507 0.32744825 0.41224145 0.46174095
 0.25854167 0.23944443 0.57003043 0.46748898]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39387824 0.1012651  0.21865481 0.20698439 0.25004418 0.28335472
 0.04854167 0.11131943 0.37829581 0.25101437]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.333 0.333 0.341 0.421 0.316 0.345 0.235 0.299 0.308 0.324],[1.79 1.94 1.7  1.95 1.7  1.68 1.61 1.7  1.8  1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56859469 0.61083412 0.52847722 0.72692347 0.46025257 0.49162854
 0.34828376 0.44558879 0.52535546 0.46082794]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24273287 0.29904701 0.20300847 0.30290003 0.17866077 0.15924573
 0.12499274 0.14855754 0.20801171 0.12895294]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.414 0.513 0.505 0.486 0.532 0.499 0.465 0.452 0.53  0.527],[1.75 2.27 2.06 1.92 2.09 1.7  1.7  1.62 1.91 2.21],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58155354 0.93264089 0.88536614 0.7550929  0.84762431 0.64633079
 0.65875744 0.61106998 0.8254378  0.96222435]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17295979 0.45580983 0.38753411 0.29443861 0.33969462 0.16250267
 0.17147228 0.17068912 0.28534015 0.41556419]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.567 0.608 0.716 0.611 0.783 0.452 0.52  0.551 0.558 0.579],[1.75 1.9  2.09 1.69 2.14 1.68 1.93 1.75 1.75 1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71277818 0.8604872  1.04567807 0.80105866 1.2145252  0.64720426
 0.86276578 0.74604166 0.74826024 0.87035536]",[0. 0. 1. 1. 1. 0. 0. 0. 0. 0.],"[0.17293443 0.27223524 0.31661557 0.16590241 0.41391973 0.17626676
 0.31360257 0.20588541 0.20877782 0.26627211]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.662 0.747 0.715 0.54  0.578 0.699 0.681 0.626 0.654 0.663],[1.8  1.95 1.88 1.64 1.61 1.92 1.83 2.06 1.73 1.74],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.93685463 1.06631046 0.96879351 0.71305724 0.78372865 0.9716353
 0.94471245 1.02368459 0.83843607 0.84097894]",[1. 1. 1. 0. 0. 1. 0. 0. 1. 0.],"[0.26114174 0.30242741 0.26089068 0.16122618 0.17775209 0.27409624
 0.24974175 0.35140126 0.19576029 0.1976391 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.564 0.629 0.691 0.726 0.81  0.576 0.816 0.716 0.758 0.658],[1.59 1.65 1.78 1.73 1.97 1.62 1.93 1.86 1.99 1.52],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.75313001 0.78317586 0.8369887  0.91521379 1.04388891 0.73137542
 1.1195352  1.03672809 1.0372926  0.7493904 ]",[0.  0.  0.5 1.  1.  1.  1.  0.5 1.  1. ],"[0.15616224 0.15083211 0.1735512  0.21228471 0.2618186  0.13028167
 0.26595854 0.26580585 0.26523693 0.11224197]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.92  0.858 0.821 0.754 0.88  0.889 0.903 0.785 0.95  0.634],[1.81 1.91 1.6  1.75 1.84 1.82 1.94 1.59 2.02 1.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.12762718 1.11259194 0.92264806 0.95273784 1.07784284 1.11175605
 1.10714977 0.92772569 1.2418123  0.72362649]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22493981 0.24658608 0.13857579 0.16023784 0.20914655 0.18624335
 0.2087904  0.13436632 0.29000749 0.11156595]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.806 0.628 1.145 0.839 0.978 0.946 1.056 0.876 0.886 0.891],[1.83 1.49 2.38 1.8  2.06 1.87 2.2  1.8  1.86 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.04443432 0.72099479 1.53505134 1.02294544 1.28697347 1.1195032
 1.37993357 1.08543476 1.08446908 1.0030954 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23363598 0.08411979 0.3859394  0.19112903 0.2913619  0.21157839
 0.3148823  0.18844257 0.20325814 0.15707978]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.946 1.002 0.872 0.926 0.85  0.847 0.955 0.984 0.862 0.921],[1.76 2.02 1.76 1.93 1.74 1.77 1.77 2.16 1.68 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07298412 1.265356   1.07044079 1.23540789 1.07114663 1.00397836
 1.06346087 1.28137918 1.01349605 1.255533  ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.16974193 0.28039994 0.18589977 0.25586931 0.17707436 0.18418344
 0.16252337 0.29658914 0.1480273  0.31220292]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.229 0.183 0.196 0.179 0.184 0.155 0.172 0.196 0.15  0.228],[1.36 1.59 1.73 1.64 1.82 1.8  1.83 1.93 1.83 2.22],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.254375   0.31595858 0.37180245 0.29202238 0.42565161 0.36162485
 0.34848074 0.4886775  0.39677612 0.56921102]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.036875   0.13463046 0.19773201 0.12803801 0.24405493 0.19502085
 0.1538323  0.28213453 0.23886597 0.33707296]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.235 0.243 0.379 0.316 0.248 0.437 0.342 0.306 0.351 0.269],[1.92 1.62 1.64 1.82 1.63 2.35 1.89 1.69 1.67 1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50730753 0.39516326 0.50818232 0.49416854 0.36952087 0.87197419
 0.65809609 0.49688523 0.52323249 0.44582506]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25513712 0.14383514 0.12036982 0.17709823 0.13905212 0.4722818
 0.29733925 0.18593064 0.17211921 0.16471911]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.451 0.35  0.472 0.353 0.389 0.411 0.424 0.5   0.493 0.579],[1.79 1.74 1.66 1.56 1.49 1.53 1.67 1.74 1.95 2.15],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65710106 0.58562281 0.62170981 0.50666542 0.46618855 0.50907628
 0.62746    0.64081939 0.84090342 1.02419952]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.23229332 0.21887477 0.13686606 0.14338417 0.1082198  0.11407628
 0.20022245 0.16753814 0.31044444 0.41720917]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.429 0.692 0.518 0.489 0.457 0.479 0.601 0.502 0.584 0.642],[1.65 2.02 1.48 1.8  1.51 1.76 1.92 1.59 1.91 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64784512 0.96848961 0.62919051 0.74865394 0.61086038 0.75914631
 0.86641196 0.61912879 0.8554187  0.81601838]",[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5],"[0.18370449 0.31916344 0.11575301 0.23820472 0.13058694 0.20649006
 0.27618796 0.14908972 0.25210815 0.21449494]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.615 0.477 0.639 0.605 0.796 0.637 0.507 0.718 0.683 0.62 ],[1.7  1.64 2.14 1.63 2.   1.63 1.48 2.03 1.75 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.83104796 0.65753299 1.03210124 0.8243129  1.12517356 0.81691612
 0.61189286 1.084476   0.91302709 0.85933924]",[0.  0.  0.  0.5 1.  1.  0.  1.  1.  0. ],"[0.19433653 0.14565799 0.35317546 0.18399063 0.32935569 0.17151817
 0.09611161 0.32727629 0.19874731 0.23894861]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.662 0.782 0.758 0.669 0.673 0.745 0.687 0.574 0.679 0.92 ],[1.65 2.06 1.84 1.47 1.7  1.86 1.62 1.53 1.62 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.82514888 1.13117758 1.01551859 0.74823861 0.85353256 1.0238711
 0.85129761 0.73538395 0.81159465 1.22574815]",[0.  1.  1.  1.  1.  1.  1.  0.  0.5 1. ],"[0.16106684 0.33351156 0.22466654 0.09542611 0.18294418 0.24158595
 0.1486316  0.14669254 0.15253215 0.27673448]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.982 0.85  0.817 0.826 0.605 0.718 0.822 0.965 0.961 0.818],[1.88 1.97 1.57 1.66 1.4  1.65 1.68 1.84 2.18 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.15332716 1.12259993 0.90671676 0.94620722 0.67408854 0.87645886
 0.94825629 1.16773692 1.21995731 1.01741554]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.24011427 0.25448042 0.12378707 0.16150507 0.06283854 0.14458386
 0.16502143 0.22342784 0.30055301 0.19015968]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.885 0.648 0.92  0.986 0.695 0.866 1.062 0.772 1.093 0.771],[1.88 1.5  1.78 2.08 1.69 1.86 2.03 1.84 2.18 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.14355719 0.80833681 1.09644718 1.26342338 0.87086038 1.08159487
 1.2539734  0.98823487 1.37627266 0.97035499]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23810309 0.11568056 0.19672061 0.30456596 0.16398538 0.1965558
 0.24424683 0.20873292 0.30312569 0.19409523]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.999 0.815 0.909 0.876 0.823 0.732 0.805 1.009 0.856 0.949],[1.97 1.74 1.79 1.85 1.59 1.62 1.71 2.12 1.68 2.01],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.24881732 0.96317181 1.08821591 1.08640461 0.95142282 0.90520385
 0.93715988 1.29043701 1.02126375 1.21283709]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.24969623 0.16857709 0.18306943 0.20513752 0.12560251 0.1334851
 0.17594833 0.2748413  0.13524812 0.25705584]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.165 0.19  0.131 0.143 0.172 0.11  0.136 0.145 0.157 0.222],[1.9  1.85 1.53 1.69 1.71 1.58 1.45 1.44 1.61 1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45499225 0.45541291 0.2398994  0.27275232 0.31643518 0.17168753
 0.21901451 0.23122178 0.26180445 0.37024946]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28902484 0.25313752 0.10194042 0.14040857 0.13737268 0.07918753
 0.07932701 0.06637803 0.1119607  0.16061079]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.28  0.237 0.302 0.352 0.327 0.31  0.276 0.265 0.272 0.348],[1.85 1.64 1.63 1.89 1.73 2.   1.67 1.63 1.77 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58459066 0.39731573 0.41052263 0.69149792 0.49895839 0.63522163
 0.48009461 0.47461696 0.52563779 0.56404665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.27472006 0.15847601 0.12817888 0.32060924 0.19282558 0.33321907
 0.16525086 0.20212673 0.22174863 0.23370607]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.32  0.418 0.487 0.482 0.414 0.338 0.361 0.41  0.453 0.396],[1.42 1.72 1.96 1.79 1.7  1.32 1.33 1.77 1.56 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42759557 0.56920147 0.84347568 0.74352749 0.66081367 0.42790988
 0.42175308 0.60881105 0.63692033 0.59202343]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10864049 0.18006084 0.34631199 0.24094937 0.24109565 0.08951144
 0.06878433 0.20888917 0.16850236 0.21101268]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.505 0.606 0.55  0.513 0.454 0.454 0.436 0.607 0.54  0.588],[1.7  1.77 1.74 1.44 1.6  1.49 1.64 1.75 1.95 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71492029 0.84562261 0.77216419 0.60107475 0.61692295 0.59448251
 0.58327247 0.8170845  0.8575497  0.78547372]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22589685 0.24199956 0.2202483  0.11138725 0.14079014 0.14499032
 0.15354591 0.23522903 0.29003933 0.2273475 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.681 0.666 0.616 0.596 0.625 0.639 0.485 0.661 0.614 0.496],[1.82 1.75 1.7  1.56 1.79 1.57 1.56 1.71 1.5  1.47],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9376744  0.84705291 0.82992477 0.72571512 0.87310211 0.79139196
 0.63585484 0.89528139 0.76833245 0.67031076]",[0.5 0.5 0.  0.5 0.  1.  0.  1.  1.  0. ],"[0.26089705 0.19005095 0.20300583 0.12993387 0.22380524 0.12107946
 0.12038609 0.18907046 0.14520745 0.13843576]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
