gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.121 1.234 1.347 1.086 0.892 1.158 1.136 1.259 1.366 1.048],[2.48 2.73 2.53 2.35 2.16 2.41 2.3  2.63 2.71 2.34],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.56542076 1.82666269 1.66108493 1.5083312  1.2260555  1.52529765
 1.4604666  1.74056665 1.85924443 1.44294111]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40396568 0.54136057 0.41932712 0.38550466 0.31013142 0.39712748
 0.36088225 0.48493432 0.48044072 0.38051924]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.005 1.079 1.031 0.904 0.923 0.798 1.028 0.847 0.878 1.058],[2.06 2.2  2.07 1.93 2.08 1.76 2.15 2.04 1.86 2.11],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.2661785  1.31611873 1.28042826 1.14709535 1.21059046 0.97705348
 1.2922167  1.13853751 1.03033987 1.28553393]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23540702 0.32200252 0.23167826 0.22690004 0.27346399 0.17990505
 0.27586904 0.25561758 0.16233205 0.27385424]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.254 0.234 0.173 0.206 0.167 0.183 0.178 0.279 0.165 0.147],[2.57 2.17 1.86 2.23 2.06 2.11 2.05 2.35 2.09 1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77410698 0.60678675 0.47443245 0.52216038 0.50356205 0.48326606
 0.41676642 0.73311007 0.4358233  0.39998619]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.53467338 0.36113855 0.28768684 0.33074436 0.33297123 0.31259956
 0.23281134 0.47902499 0.27129449 0.24566735]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.427 0.423 0.303 0.51  0.402 0.375 0.394 0.403 0.366 0.489],[2.66 2.38 1.89 2.43 2.13 2.02 2.52 1.95 2.16 2.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.9921246  0.93398716 0.5986325  1.01665844 0.77481201 0.64633643
 0.90702017 0.64191811 0.77523448 1.01619493]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.57587216 0.51129673 0.28994109 0.51680858 0.35596436 0.30469825
 0.50448111 0.25101967 0.36911388 0.5428795 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.303 0.493 0.61  0.583 0.526 0.585 0.482 0.485 0.636 0.473],[1.65 1.91 2.16 2.46 1.92 2.23 2.03 1.87 2.6  1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.41652614 0.74025846 0.99035791 1.07751243 0.77538569 1.00271512
 0.80401032 0.70477198 1.22089802 0.76781259]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12199489 0.24137846 0.40696435 0.49040549 0.27353998 0.42046354
 0.33562653 0.23945948 0.5780489  0.29028818]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.558 0.623 0.618 0.784 0.747 0.659 0.548 0.583 0.686 0.591],[1.76 1.95 1.74 2.25 2.12 1.98 2.11 1.74 1.8  1.78],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.776659   0.90976095 0.79561911 1.12771661 1.0788879  0.96840291
 0.90997647 0.73992797 0.86960678 0.76071579]",[0.  0.5 0.  1.  1.  0.  0.  0.  1.  0. ],"[0.22132941 0.28166524 0.21461326 0.37300958 0.31649532 0.33028829
 0.32861905 0.16598265 0.23359604 0.21141891]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.724 0.739 0.865 0.66  0.886 0.72  0.669 0.839 0.758 0.721],[1.96 1.84 2.41 1.77 2.31 2.04 1.87 2.22 2.07 1.94],[1.  1.  1.5 1.  1.  1.  1.  1.  1.  1. ],"[1.02874549 0.96844119 1.29958391 0.84217097 1.27499136 1.01705268
 0.96074936 1.25014377 1.07975528 0.9667367 ]",[1.  1.  1.  0.  0.  1.  1.  1.  1.  0.5],"[0.29171424 0.26092837 0.40786516 0.18618831 0.45047354 0.27689155
 0.25660142 0.40522922 0.31928897 0.23919031]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[1.014 0.901 0.987 1.023 0.862 0.86  0.954 0.849 0.878 0.807],[2.23 2.3  2.26 2.3  2.05 2.1  1.96 1.99 2.08 2.16],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.37530927 1.27141615 1.31367044 1.35990047 1.11394851 1.19794134
 1.16936088 1.14955313 1.14455437 1.18350127]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.38941327 0.37522474 0.38155252 0.36775203 0.27449112 0.31401067
 0.26506156 0.31336722 0.28103325 0.33394866]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[1.013 1.114 0.888 0.741 1.    0.94  1.107 0.69  0.854 0.885],[2.24 2.54 2.01 1.65 2.16 1.98 2.61 1.65 1.84 2.12],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.36398077 1.62786072 1.0864541  0.90411907 1.38562325 1.21574907
 1.63438279 0.87963545 1.05877067 1.21442904]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35073187 0.46157777 0.25814355 0.16580852 0.33502022 0.26022417
 0.49916307 0.1463542  0.19232536 0.31489657]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.193 1.034 1.18  1.137 0.929 1.056 1.036 0.924 0.902 0.916],[2.26 2.09 2.39 2.27 1.76 2.11 2.25 2.   1.82 2.02],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.49407843 1.26319895 1.50536834 1.53274281 1.03749471 1.34777397
 1.33403701 1.16352253 1.098895   1.1721014 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.35441596 0.29700449 0.36537811 0.36153065 0.15737753 0.29240043
 0.30773819 0.23692097 0.19167821 0.25032406]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[1.105 0.966 0.911 1.076 1.017 0.855 0.985 0.945 0.862 1.223],[2.24 2.06 1.83 2.35 2.33 1.71 2.02 2.09 1.9  2.37],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.45273172 1.25432377 1.12800458 1.47815291 1.39333004 0.99720573
 1.23704573 1.2566472  1.04749185 1.62670492]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29503641 0.23779057 0.18804365 0.35379744 0.33243404 0.14189323
 0.25056135 0.26762376 0.22115396 0.38137289]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.219 0.183 0.183 0.209 0.242 0.242 0.292 0.182 0.094 0.174],[2.29 1.92 1.56 2.27 2.37 2.33 2.09 1.76 1.91 1.99],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56746778 0.38512774 0.2748339  0.59261977 0.62441058 0.68787467
 0.53893894 0.35412127 0.28949047 0.36364406]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34680372 0.19919024 0.09280265 0.37399917 0.40049457 0.44219108
 0.25847995 0.17376971 0.18561595 0.19645656]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.357 0.339 0.36  0.52  0.308 0.306 0.376 0.402 0.359 0.257],[2.07 2.14 2.17 2.23 1.92 1.86 2.13 1.75 2.06 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65951152 0.64597487 0.681341   0.90990726 0.56637595 0.55934477
 0.77805545 0.62784917 0.64394515 0.47208052]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31700176 0.30223464 0.33565741 0.42689456 0.26052634 0.23845609
 0.38815921 0.23448735 0.28570296 0.20584516]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.578 0.384 0.488 0.565 0.588 0.425 0.419 0.569 0.431 0.529],[2.39 1.53 1.79 1.99 1.96 1.9  1.91 1.99 1.61 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0610539  0.51312439 0.70931195 0.82290455 0.84795564 0.70771442
 0.72321109 0.87247499 0.53058173 0.70907362]",[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0. ],"[0.46439862 0.14046814 0.24304242 0.25226002 0.2574283  0.27483845
 0.27958804 0.30900086 0.11659735 0.20774549]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.681 0.685 0.804 0.605 0.693 0.535 0.665 0.657 0.626 0.615],[2.16 2.25 2.38 1.77 1.88 1.86 2.27 2.12 2.06 2.09],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.07860295 1.12958727 1.25862011 0.79915608 0.9290169  0.76472146
 1.08264399 0.9754092  0.9896571  0.91839933]",[0. 1. 0. 0. 1. 0. 0. 0. 1. 0.],"[0.3911823  0.42053209 0.48006542 0.20320149 0.23448565 0.22747049
 0.41618891 0.35388088 0.32410046 0.33492032]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.701 0.728 0.676 0.943 0.782 0.666 0.596 0.791 0.71  0.638],[1.93 1.96 1.54 2.44 1.85 2.02 1.77 2.21 2.02 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98157285 1.00259898 0.78572433 1.37183427 1.01198793 0.95843228
 0.8400454  1.17039316 0.95847162 0.78928642]",[0. 1. 1. 1. 1. 1. 0. 1. 0. 1.],"[0.28558225 0.26448253 0.10447433 0.47042435 0.2683954  0.27280728
 0.21742333 0.36223032 0.28745966 0.14913017]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.815 0.608 0.703 0.96  0.883 1.02  0.802 0.616 0.952 0.698],[1.98 1.62 1.64 2.33 2.02 2.37 1.93 1.7  2.01 1.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02408493 0.71903091 0.86506886 1.35135976 1.16156958 1.43883031
 1.09033211 0.79523396 1.22036443 0.90338523]",[1. 0. 1. 1. 1. 1. 1. 0. 1. 1.],"[0.22783493 0.13551772 0.15303761 0.36989492 0.30493201 0.40763524
 0.2591993  0.18061482 0.2713117  0.18408225]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.773 0.819 0.891 1.1   0.853 1.216 1.043 0.814 0.994 0.779],[1.71 1.9  1.87 2.29 1.77 2.58 2.1  1.82 2.22 1.65],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.92372621 1.03102558 1.10260001 1.47168862 0.98542372 1.6160953
 1.38704049 1.03052564 1.26094258 0.94462819]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17947084 0.2167873  0.20381095 0.38212807 0.16307997 0.45918429
 0.34471566 0.18091626 0.32517598 0.16746754]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.993 0.915 0.903 0.977 0.864 0.87  0.812 1.166 0.824 0.993],[2.1  1.9  2.06 1.79 2.02 1.85 1.56 2.34 1.69 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.22986011 1.1600947  1.22792978 1.1386826  1.17833333 1.04538183
 0.88116337 1.4677652  0.94445145 1.21413246]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.28760669 0.22648142 0.2793165  0.20379003 0.28067952 0.20948339
 0.12163212 0.34735504 0.14948075 0.24927894]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[0.913 0.888 0.782 0.873 1.142 0.926 0.921 0.897 0.804 0.985],[1.9  1.85 1.6  1.81 2.05 1.88 1.78 1.82 1.86 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13324949 1.11098777 0.95715836 1.03545024 1.37217828 1.1700264
 1.06819852 1.11344313 1.01380373 1.15667183]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22508543 0.22161521 0.1468483  0.17701274 0.28975579 0.21054398
 0.17812772 0.20468337 0.19360109 0.18589058]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.141 0.138 0.153 0.242 0.182 0.232 0.18  0.237 0.211 0.185],[1.59 1.83 1.72 2.04 1.98 1.96 1.82 2.08 1.71 1.52],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25426466 0.29511755 0.34113099 0.54279859 0.44957737 0.44907689
 0.36266584 0.53296411 0.33450359 0.32421583]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10756544 0.16529334 0.19550843 0.29577711 0.24494847 0.21169408
 0.19133771 0.3080813  0.13769695 0.12667677]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.343 0.386 0.229 0.304 0.278 0.334 0.33  0.354 0.245 0.431],[1.7  2.02 1.81 1.92 1.73 1.97 1.84 1.69 1.48 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50928374 0.66926209 0.44598474 0.55238867 0.49405963 0.61834526
 0.54047632 0.54945329 0.36244363 0.78668377]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.16147124 0.29816834 0.20625818 0.23037695 0.2106319  0.32716606
 0.21795679 0.1883571  0.11716043 0.35445965]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.516 0.539 0.436 0.448 0.462 0.532 0.466 0.525 0.368 0.512],[1.72 2.02 1.78 1.96 1.61 1.88 1.96 1.79 1.73 1.89],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66634396 0.88254297 0.64516755 0.75978298 0.60951169 0.75630101
 0.81455923 0.78677792 0.56276682 0.77899331]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18490597 0.34835352 0.1943863  0.33122646 0.14076169 0.23864476
 0.32189139 0.26319393 0.19795237 0.28490395]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.501 0.758 0.621 0.666 0.694 0.674 0.59  0.624 0.582 0.686],[1.64 2.05 1.85 1.86 2.14 1.92 1.67 1.73 1.69 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.63474836 1.06834847 0.82647944 0.8895866  1.07517869 0.94429333
 0.75145966 0.82964418 0.7563905  0.95851664]",[0.  0.5 0.  0.  1.  1.  0.5 1.  0.  1. ],"[0.15681868 0.35531868 0.22615717 0.24969402 0.36114793 0.27186413
 0.16599091 0.19341371 0.19231824 0.29207376]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.547 0.818 0.654 0.804 0.705 0.645 0.625 0.773 0.559 0.634],[1.55 1.98 1.79 2.   1.7  1.63 1.66 2.04 1.82 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.69403223 1.12708791 0.92563922 1.03973712 0.8615927  0.80319105
 0.77470855 1.05392926 0.80959118 0.86133026]",[0. 1. 1. 1. 1. 1. 1. 1. 0. 0.],"[0.14481348 0.306527   0.22764117 0.28263507 0.1753427  0.14268324
 0.15828277 0.28846051 0.2295625  0.22554901]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.87  0.697 0.769 0.796 0.873 0.702 0.754 0.715 0.802 0.847],[1.87 1.53 1.85 1.74 1.98 1.58 1.96 1.76 1.71 2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.09973322 0.816045   0.98304365 0.93741718 1.12030899 0.85853421
 1.0221629  0.92890377 0.95540693 1.09247946]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23711603 0.12731453 0.21957685 0.18031757 0.27910537 0.16001859
 0.24949444 0.20582272 0.16775068 0.26072165]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.862 0.912 0.819 1.065 0.72  0.749 0.753 0.845 0.742 0.705],[1.86 1.82 1.75 2.11 1.65 1.73 1.91 2.01 1.56 1.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.15450427 1.15557288 1.01117448 1.35551698 0.87471856 0.95505503
 0.96779623 1.14337309 0.8765034  0.86795809]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.23309558 0.23156165 0.16992448 0.30143983 0.13596856 0.18828501
 0.23151693 0.2577188  0.12353465 0.12432528]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.966 0.691 1.091 0.75  0.984 0.818 0.739 0.74  1.044 0.871],[1.87 1.62 2.23 1.78 1.97 1.72 1.66 1.85 2.08 1.86],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.10985902 0.92381901 1.37203973 0.93870964 1.24993235 1.01127805
 0.91792986 0.986585   1.30560452 1.13841241]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.19839418 0.1614362  0.330216   0.18417839 0.25429026 0.1658093
 0.14808611 0.21312797 0.28489895 0.21403741]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.725 0.966 1.151 0.989 1.069 0.719 0.874 0.974 0.933 0.949],[1.49 1.76 2.32 1.87 1.99 1.49 1.92 1.67 1.81 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8621279  1.02451425 1.46055557 1.21416511 1.32078701 0.84415365
 1.11772813 1.10270423 1.17635772 1.22952708]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.11350486 0.15660409 0.33671035 0.21522956 0.27035977 0.10352865
 0.23383897 0.15938392 0.22728057 0.21048411]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.224 0.16  0.147 0.146 0.184 0.171 0.198 0.163 0.174 0.273],[1.76 1.69 2.02 1.66 1.91 1.82 1.69 1.55 2.   1.98],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46858033 0.35071249 0.36597338 0.24184848 0.38483768 0.35695459
 0.37200475 0.22527671 0.41946194 0.43402568]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22843873 0.17729452 0.20844408 0.09825473 0.2055994  0.190729
 0.18114538 0.07137046 0.24593167 0.19843974]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.359 0.323 0.334 0.281 0.262 0.35  0.277 0.297 0.42  0.233],[1.62 1.65 1.78 1.57 1.45 2.   1.62 1.56 2.13 1.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51104811 0.49256674 0.54842429 0.46107087 0.33669746 0.62883629
 0.39175541 0.44474845 0.79561656 0.43376956]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12573561 0.15491049 0.22203513 0.1820572  0.0879084  0.24313316
 0.13577885 0.1620922  0.37578258 0.18708987]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.448 0.449 0.398 0.505 0.45  0.482 0.406 0.506 0.383 0.45 ],[1.7  1.49 1.66 2.13 1.92 1.77 1.58 1.93 1.56 1.68],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64751027 0.5223112  0.60011199 0.94569328 0.73966793 0.68866985
 0.55479602 0.77183664 0.51580981 0.67222557]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22571828 0.0885612  0.19676238 0.39533927 0.27469967 0.23560344
 0.13963977 0.25908517 0.13350512 0.18894432]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.497 0.564 0.614 0.426 0.437 0.48  0.594 0.675 0.593 0.499],[1.69 1.57 1.82 1.41 1.52 1.63 1.94 1.8  1.92 1.53],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62989862 0.72020665 0.79555665 0.54344918 0.57986963 0.60200912
 0.95595324 0.86276746 0.88514391 0.61250447]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.15786737 0.18465489 0.23778322 0.11337105 0.12332667 0.11825912
 0.30767199 0.2128285  0.3008861  0.12500447]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.654 0.717 0.534 0.737 0.729 0.592 0.8   0.695 0.732 0.744],[1.64 1.81 1.56 1.73 1.82 1.65 2.17 1.77 1.7  1.86],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.78480162 0.95453595 0.661138   0.92730842 0.96873006 0.78101002
 1.15641045 0.91556787 0.88160905 0.97809756]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.15414733 0.23806378 0.12688019 0.18262092 0.23368123 0.15754323
 0.34948662 0.23024072 0.18434343 0.2478998 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.67  0.701 0.599 0.855 0.567 0.602 0.801 0.829 0.907 0.748],[1.55 1.64 1.45 1.99 1.53 1.54 2.07 2.01 2.11 1.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79043809 0.81856246 0.68782459 1.15388673 0.71316539 0.7477893
 1.13709566 1.10617859 1.23721749 0.87894601]",[1.  1.  0.5 1.  0.5 0.  1.  1.  1.  1. ],"[0.11098497 0.1469023  0.10048084 0.29740907 0.12332164 0.15340453
 0.33776949 0.31242615 0.33809457 0.16726632]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.698 0.69  0.833 0.97  0.753 0.954 0.806 0.728 0.859 0.704],[1.81 1.62 1.75 1.83 1.68 1.88 1.69 1.62 1.93 1.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.97942835 0.84649136 1.00898302 1.22217729 0.91955276 1.1969279
 0.96672648 0.84694822 1.08061225 0.83709474]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22957484 0.12779995 0.17304552 0.23031449 0.15830276 0.2272819
 0.1897172  0.14108884 0.2511518  0.11537599]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.68  1.045 0.794 0.845 0.978 0.918 0.801 0.775 0.916 0.825],[1.58 2.02 1.59 1.73 1.96 1.86 1.7  1.6  1.77 1.67],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.86818118 1.32368322 0.88862955 1.01922185 1.19206319 1.09645258
 1.00121909 0.92931771 1.02635763 0.9513373 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.13381595 0.2731632  0.13216471 0.17837712 0.25560995 0.19180415
 0.17461753 0.12119271 0.19690451 0.15403506]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.985 0.905 1.067 0.859 0.826 0.891 0.843 0.819 0.86  1.003],[1.93 1.69 2.19 1.7  1.61 1.85 1.51 1.68 1.77 2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.21644303 1.04482859 1.37102043 0.96932752 0.95661368 1.14121548
 0.9481594  1.02029931 1.06802867 1.31570427]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.24531266 0.13732859 0.31263481 0.16202283 0.1258715  0.22764553
 0.13250266 0.14584618 0.19745739 0.2876281 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.172 0.145 0.149 0.169 0.178 0.189 0.203 0.159 0.19  0.167],[1.74 1.84 1.74 1.7  1.67 1.74 1.74 1.81 1.7  1.54],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.40382042 0.37894396 0.3429159  0.31030865 0.30903845 0.374804
 0.38927432 0.34987013 0.36417889 0.28485016]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22472863 0.23058459 0.19048914 0.13504254 0.13735876 0.18703056
 0.16766299 0.17717481 0.18901043 0.09610016]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.308 0.317 0.216 0.268 0.152 0.279 0.311 0.312 0.19  0.258],[1.65 1.78 1.76 1.9  1.29 1.86 1.74 1.49 1.45 1.52],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.50657811 0.56865    0.44074492 0.57810144 0.20060007 0.52405888
 0.55098297 0.40995778 0.33726005 0.36435592]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19634862 0.23342539 0.2059207  0.27072107 0.04122507 0.24596074
 0.22937164 0.09214528 0.1205413  0.10654342]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.503 0.445 0.438 0.433 0.471 0.477 0.386 0.352 0.378 0.415],[1.76 1.6  1.7  1.78 1.84 1.95 1.49 1.37 1.49 1.5 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.67427476 0.58604283 0.58008396 0.66224027 0.66248858 0.79812241
 0.49008358 0.41329204 0.49091973 0.51803942]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22173569 0.16358434 0.17086521 0.24594144 0.23790118 0.31524155
 0.10320858 0.06516704 0.10560723 0.10741442]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.502 0.393 0.62  0.518 0.498 0.652 0.528 0.586 0.442 0.468],[1.58 1.42 1.82 1.59 1.63 1.7  1.36 1.7  1.5  1.4 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.65722777 0.48202915 0.88322699 0.67763164 0.66402204 0.74419774
 0.57511104 0.79803229 0.53674306 0.55099826]",[0.  0.  1.  0.  0.  0.5 0.  0.  0.  0. ],"[0.15046996 0.09663853 0.24341742 0.1582957  0.15211774 0.16263524
 0.07761104 0.21033087 0.09111806 0.09099826]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.625 0.673 0.557 0.624 0.573 0.621 0.716 0.726 0.532 0.685],[1.51 1.85 1.63 1.65 1.46 1.68 1.8  1.94 1.52 1.78],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.72756814 0.93851762 0.72339157 0.82103438 0.66671057 0.82221084
 0.88907212 1.04918135 0.65473903 0.8706611 ]",[0.  0.  0.  0.  0.  0.  1.  0.5 0.  0. ],"[0.12310524 0.26116593 0.16776657 0.18769454 0.09421057 0.17799209
 0.21457993 0.28820479 0.10614528 0.22005563]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
