gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.073 1.182 1.197 1.116 1.183 1.103 0.921 1.345 1.114 0.945],[2.26 2.47 2.51 2.24 2.43 2.29 1.91 2.68 2.49 2.01],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.4016899  1.61683304 1.65275977 1.45552299 1.53622223 1.47155155
 1.15959174 1.85697014 1.60906999 1.21931199]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34264693 0.39829544 0.428917   0.34461479 0.38200592 0.3389246
 0.2245185  0.50996941 0.43424333 0.25254197]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.314 1.021 0.927 1.241 1.132 0.992 0.917 0.938 1.316 1.142],[2.52 2.02 1.79 2.51 2.31 2.09 2.13 2.07 2.58 2.2 ],[1.  1.  1.  1.  1.5 1.  1.  1.  1.  1. ],"[1.67473292 1.24257601 1.07938269 1.60715331 1.37628187 1.2638604
 1.28056569 1.22922653 1.80162503 1.50166627]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.41410792 0.22437288 0.18043737 0.39587157 0.29635999 0.25081352
 0.27981618 0.28004684 0.45069974 0.32054322]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.268 0.309 0.216 0.189 0.232 0.28  0.129 0.134 0.231 0.246],[2.51 2.67 2.36 2.07 1.81 2.22 2.07 1.79 2.05 2.23],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.77064735 0.85635784 0.57407323 0.37949701 0.45896505 0.61126518
 0.3979601  0.30206056 0.53919637 0.49973148]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.49145302 0.54824688 0.36961279 0.19590326 0.22929281 0.34308646
 0.24999135 0.16749025 0.34473531 0.27727054]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.323 0.424 0.334 0.452 0.311 0.381 0.271 0.433 0.374 0.508],[2.12 2.09 2.12 2.29 2.04 2.12 1.88 2.41 2.47 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68914579 0.69553832 0.71732183 0.83460232 0.59919714 0.7129213
 0.47835625 0.90512737 0.81406331 0.80592924]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.36025907 0.264093   0.37833257 0.41477322 0.27952917 0.34889787
 0.17706719 0.49355205 0.44286214 0.31084135]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.66  0.618 0.552 0.604 0.499 0.466 0.594 0.484 0.487 0.632],[2.58 2.13 1.9  1.99 2.15 2.16 2.18 2.04 2.2  2.37],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.17153762 0.91063162 0.85350232 0.87705745 0.8955705  0.80856668
 0.92545749 0.80537164 0.90285404 1.06176514]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.51127883 0.30733084 0.27596082 0.30920589 0.37265302 0.33897684
 0.3353403  0.34597223 0.38867435 0.46403138]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.521 0.726 0.492 0.715 0.7   0.662 0.732 0.763 0.968 0.657],[1.85 2.11 1.79 2.12 2.16 2.04 2.07 2.17 2.51 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 2. 1.],"[0.813498   1.04067236 0.75039898 1.04803485 1.05259304 0.98997936
 1.10032393 1.12497388 1.35698688 1.10828923]",[0.  1.  0.  1.  0.  0.5 1.  1.  1.  0.5],"[0.28478584 0.34899267 0.19942242 0.34673785 0.36909695 0.31012219
 0.36452192 0.36785107 0.40030719 0.41601323]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.719 0.817 0.712 0.882 0.852 0.8   0.908 0.836 0.812 0.843],[1.92 2.37 1.98 2.37 2.06 2.21 2.08 2.28 2.04 2.21],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.94055157 1.24422457 0.99885    1.36717637 1.0975846  1.12773776
 1.17934196 1.22015716 1.12812929 1.19474531]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23234844 0.40516207 0.26127187 0.4699254  0.30041663 0.33844089
 0.33196403 0.39714996 0.33538942 0.3598625 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.885 0.898 0.781 0.785 0.838 0.626 0.87  0.768 1.081 0.944],[1.96 2.04 1.68 2.04 1.88 1.74 2.07 1.83 2.54 2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.159279   1.17323123 0.94156397 1.12358152 1.0854107  0.83008664
 1.18090286 0.97907504 1.57729904 1.28192991]",[1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],"[0.28653486 0.27067263 0.16265772 0.29984373 0.24476067 0.17676633
 0.30032424 0.22196567 0.47283188 0.31672484]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[0.914 1.006 0.871 1.02  1.193 0.933 0.883 0.921 1.068 1.145],[2.21 2.22 1.83 2.3  2.62 2.05 1.91 1.88 2.25 2.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.28349393 1.3164474  1.0453645  1.42565977 1.71924497 1.22106949
 1.11753265 1.1822891  1.39526334 1.55351498]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.3258035  0.34483058 0.17040357 0.37908201 0.4713104  0.25341324
 0.22882172 0.24412504 0.34453763 0.3861517 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.029 0.963 0.922 1.034 0.915 1.156 0.85  0.854 0.828 1.044],[2.26 2.06 1.79 2.29 1.78 2.48 1.98 1.95 1.9  1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.42919393 1.22999267 1.12687838 1.38143926 1.0855087  1.5745252
 1.10347831 1.09600685 1.0392795  1.24847567]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36433187 0.27926269 0.19085543 0.35330145 0.18788907 0.4024793
 0.27045829 0.20944435 0.21674043 0.24310702]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[0.808 1.117 0.866 1.031 1.069 0.983 0.872 1.119 1.233 1.028],[1.78 2.25 1.73 2.23 2.26 2.1  2.11 2.14 2.41 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0462212  1.415146   1.00715803 1.36649004 1.34429409 1.28578361
 1.19699374 1.40675535 1.58929218 1.41988531]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17705433 0.30241651 0.14793928 0.30136308 0.33094937 0.24529289
 0.29560702 0.29170652 0.3798714  0.33081487]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.142 0.198 0.176 0.17  0.17  0.164 0.243 0.188 0.248 0.251],[1.75 2.2  1.9  2.05 1.72 2.12 2.03 2.27 2.18 2.14],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.34071353 0.58159035 0.42523081 0.45153303 0.41094878 0.48253238
 0.46057886 0.53918335 0.70151248 0.52130143]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18090884 0.3850132  0.25653635 0.2739665  0.23167632 0.31846012
 0.22651636 0.34862183 0.46881228 0.29347916]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.482 0.221 0.385 0.335 0.329 0.535 0.393 0.38  0.367 0.437],[2.61 1.63 1.95 2.05 2.06 2.48 1.85 2.02 1.76 2.32],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.14402503 0.40418736 0.62056922 0.63177276 0.71571514 1.02230646
 0.68783529 0.69558648 0.57640597 0.89058876]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.66458656 0.15539586 0.26262733 0.29614776 0.36370037 0.52102472
 0.28158774 0.35674859 0.22331027 0.44740822]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.39  0.453 0.593 0.484 0.459 0.51  0.548 0.428 0.548 0.62 ],[1.76 1.81 1.99 1.71 2.09 2.22 2.   1.91 2.34 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.61751839 0.66861976 0.86308709 0.62953676 0.79018649 0.91730709
 0.82863789 0.68861521 1.05827313 0.8276745 ]",[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"[0.22539193 0.19714515 0.28058709 0.16859926 0.33096774 0.40578365
 0.30109638 0.26758432 0.50266278 0.24196161]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.648 0.846 0.589 0.531 0.771 0.721 0.859 0.568 0.588 0.492],[1.82 2.39 1.71 2.02 2.16 1.92 2.36 1.79 1.94 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.84467122 1.29857224 0.74416435 0.82274206 1.16809994 0.95168788
 1.23763306 0.78160156 0.85273606 0.70941163]",[1. 1. 0. 0. 1. 1. 1. 0. 0. 0.],"[0.20471028 0.46885178 0.16603935 0.28258581 0.40335385 0.24694911
 0.43234009 0.21280273 0.26243333 0.21680665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.725 0.738 0.785 0.647 0.696 0.769 0.747 0.552 0.646 0.838],[1.91 1.98 2.37 2.12 1.99 2.25 2.12 1.8  1.79 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02446885 1.01383867 1.25791968 0.9839805  0.99303176 1.16393878
 1.08211996 0.76719311 0.81546474 1.08162141]",[1.  1.  0.5 0.  1.  1.  0.5 0.  0.  1. ],"[0.26170274 0.28018633 0.44558997 0.30512308 0.27534865 0.34854816
 0.32903097 0.20746654 0.20253505 0.28353547]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.843 0.935 0.801 0.984 0.881 0.873 1.094 0.888 0.891 0.849],[1.98 2.19 2.28 2.24 2.16 2.2  2.11 2.07 1.89 2.07],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06121199 1.24524105 1.19784319 1.33957293 1.26094485 1.26489772
 1.3729392  1.24047804 1.1145497  1.20317928]",[1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],"[0.25336043 0.33168636 0.38227678 0.36239214 0.38188297 0.38019558
 0.33442358 0.29473586 0.23884658 0.29910701]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.886 0.803 1.007 0.876 1.081 0.953 1.041 0.89  0.99  0.806],[1.87 1.84 2.33 1.93 2.22 2.11 2.18 2.11 2.1  1.66],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.10911981 1.05014077 1.34749294 1.1125892  1.3645372  1.27079675
 1.34791737 1.24014461 1.28833528 1.00756466]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.23544305 0.19283608 0.35521999 0.24757944 0.32782821 0.30941003
 0.33508778 0.30000545 0.30111604 0.17736935]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[1.086 1.027 1.085 0.932 1.152 0.89  0.95  0.746 0.882 0.909],[2.37 2.02 2.26 1.96 2.18 1.81 1.85 1.77 1.86 1.81],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.43768246 1.26485273 1.40549199 1.17096305 1.39062308 1.08178351
 1.15757568 0.89644389 1.08345667 1.11093113]",[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1. ],"[0.35287778 0.27584028 0.33091679 0.23588493 0.28910941 0.17692999
 0.17476318 0.17366069 0.20993372 0.19970066]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[0.907 0.968 0.787 1.262 0.85  0.798 0.925 0.98  1.445 1.036],[1.81 1.99 1.76 2.52 1.62 1.69 1.93 1.77 2.61 2.04],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.11933731 1.30776381 0.96124955 1.66496258 0.98082445 0.93275215
 1.16261827 1.1379776  1.82370211 1.28532409]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.20695206 0.2651161  0.18410112 0.4279594  0.13988695 0.14227364
 0.23334337 0.1961026  0.47547213 0.28129089]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.119 0.262 0.168 0.18  0.142 0.16  0.226 0.129 0.178 0.233],[1.6  1.91 1.79 2.12 1.63 1.8  2.09 1.82 1.86 1.91],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.21721186 0.57151602 0.35957047 0.58732823 0.29766667 0.4285082
 0.56407472 0.30138208 0.39475745 0.44477338]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08768061 0.3139379  0.18318375 0.3968546  0.15641423 0.2608434
 0.35922853 0.17914453 0.21047034 0.2242265 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.358 0.415 0.289 0.425 0.259 0.365 0.332 0.253 0.309 0.47 ],[2.14 1.95 1.87 2.29 1.52 1.95 2.07 1.52 1.96 2.24],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.74127803 0.68535399 0.5035424  0.85296549 0.36451054 0.54287915
 0.66291953 0.36477546 0.65967727 0.91102208]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.36971553 0.2633496  0.22971427 0.4334318  0.08951054 0.2099104
 0.34278281 0.12430671 0.31808059 0.4403391 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.351 0.332 0.545 0.335 0.437 0.513 0.495 0.52  0.541 0.487],[1.65 1.63 1.92 1.58 2.16 2.08 1.91 1.96 1.98 1.86],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5176619  0.50690958 0.80212463 0.45948865 0.87962246 0.83214619
 0.75938437 0.81387983 0.83135295 0.75633469]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15944169 0.1783549  0.27038391 0.13230115 0.42333584 0.34567097
 0.27935995 0.2813017  0.31563029 0.2516246 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.579 0.745 0.632 0.549 0.571 0.552 0.658 0.581 0.64  0.66 ],[1.85 2.16 2.14 1.93 1.96 1.86 1.97 1.89 1.99 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.89209884 1.03555923 1.03800479 0.85393723 0.91151221 0.84493911
 0.94567617 0.82968058 0.99690171 0.94278681]",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29157943 0.32249893 0.38073672 0.28371262 0.28468604 0.27409926
 0.27358633 0.2716044  0.34286545 0.27640376]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.822 0.668 0.61  0.76  0.568 0.701 0.774 0.777 0.638 0.858],[1.99 1.63 1.85 2.   1.74 1.99 2.01 2.   1.72 2.27],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13757387 0.77149861 0.87497582 1.02953193 0.74086375 0.97723769
 1.06441655 1.09497873 0.82593363 1.26859387]",[1.  1.  0.  1.  0.  0.  1.  1.  0.5 1. ],"[0.29596254 0.14821736 0.23812035 0.29868476 0.164145   0.28584609
 0.2920728  0.32799143 0.18192973 0.39317151]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.75  0.721 0.685 0.761 0.628 0.709 0.698 0.67  0.751 0.905],[1.94 1.78 1.81 1.79 1.61 1.7  1.58 1.73 1.8  2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.05124391 0.95648133 0.97294595 1.04082042 0.75479672 0.90098317
 0.7910054  0.88222118 1.01008854 1.25081785]",[1. 1. 1. 1. 0. 1. 1. 1. 1. 1.],"[0.26328004 0.2186786  0.22816079 0.21618663 0.13678891 0.17173024
 0.13104446 0.17600048 0.2406403  0.33891355]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[1.031 0.744 0.909 0.792 0.919 0.693 0.869 0.861 0.718 1.077],[2.28 1.73 2.06 1.63 2.09 1.63 2.08 1.84 1.71 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.44172651 0.93044447 1.25070429 0.91346561 1.22834829 0.84572257
 1.23469487 1.12512799 0.93339582 1.40688167]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37814741 0.17131361 0.30409296 0.17426639 0.30497976 0.15143546
 0.30306645 0.20891706 0.16702863 0.39578182]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.834 0.901 0.95  0.808 0.786 0.841 0.921 0.962 0.827 0.884],[1.72 1.8  1.74 1.61 1.9  1.86 1.98 1.99 1.68 1.95],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06317542 1.07112307 1.09720617 0.9180131  1.02410254 1.04484014
 1.19004992 1.24466775 0.98328098 1.2031827 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17746985 0.19218997 0.19973791 0.1192631  0.22193701 0.18967413
 0.28464281 0.26752908 0.13640598 0.26514315]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.748 0.964 0.686 0.875 1.105 0.741 1.067 0.802 0.811 1.051],[1.59 1.98 1.51 1.88 2.14 1.6  2.11 1.71 1.71 2.19],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8773125  1.26105714 0.78483212 1.10351779 1.3872561  0.85931369
 1.35815893 0.99859599 0.96482397 1.37805299]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1179375  0.24208985 0.1013165  0.24771823 0.31766503 0.12853244
 0.2868601  0.15679911 0.1749558  0.3122522 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.144 0.185 0.201 0.151 0.189 0.185 0.144 0.123 0.144 0.124],[1.61 1.54 1.86 2.   1.72 1.78 1.76 1.53 1.7  1.56],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.29030822 0.30390926 0.40882361 0.41691543 0.38341589 0.37983514
 0.26864394 0.23591083 0.3179635  0.2093208 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14187072 0.11114802 0.21794471 0.27103286 0.2085282  0.21171014
 0.12672987 0.11520771 0.16376673 0.0768208 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.303 0.351 0.231 0.289 0.267 0.303 0.175 0.324 0.397 0.256],[1.75 1.93 1.48 1.57 1.54 2.02 1.5  2.06 1.71 1.59],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.521067   0.65135195 0.33846842 0.37385816 0.42312316 0.72860868
 0.30183678 0.70649253 0.5615641  0.40931802]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2256837  0.31306094 0.10815592 0.10061597 0.14093566 0.39930692
 0.13087975 0.36371604 0.20608558 0.15746255]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.404 0.482 0.49  0.458 0.474 0.579 0.502 0.459 0.398 0.489],[1.84 1.88 1.93 1.64 1.73 2.36 2.05 1.87 1.61 1.57],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68079366 0.73178156 0.80891782 0.65746669 0.70808911 1.10809402
 0.82943779 0.72731602 0.57204741 0.58349479]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.28691548 0.27014093 0.34374387 0.2039413  0.21390942 0.53561355
 0.3021038  0.28072423 0.17345366 0.11786979]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.458 0.561 0.492 0.577 0.605 0.514 0.564 0.572 0.508 0.447],[1.53 1.77 1.46 1.67 1.83 1.48 1.61 1.92 1.65 1.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.58265132 0.7780187  0.60658784 0.7752142  0.83946121 0.59723011
 0.70472933 0.83473697 0.71719643 0.63323702]",[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0. ],"[0.11468257 0.21231557 0.10018159 0.20575497 0.22953934 0.13029652
 0.14379183 0.27981754 0.17395424 0.15712374]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.708 0.653 0.632 0.803 0.58  0.479 0.581 0.618 0.7   0.711],[2.03 1.68 1.81 1.84 1.77 1.61 1.53 1.49 1.63 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.03729386 0.800078   0.8422584  1.01375063 0.79479834 0.6493132
 0.72307506 0.74175574 0.8495164  1.03879838]",[0.  0.5 1.  1.  0.  0.  0.  1.  0.  1. ],"[0.29136612 0.16818225 0.19282481 0.25670717 0.18911475 0.16374191
 0.13057506 0.11097449 0.1985496  0.29074174]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.832 0.754 0.682 0.771 0.912 0.817 0.751 0.658 0.708 0.907],[2.07 1.76 1.61 1.91 1.94 1.92 1.94 1.54 1.93 1.97],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.15905475 0.96285956 0.87148476 1.03598602 1.17726192 1.0331903
 1.0317578  0.73917731 0.99856467 1.16336948]",[1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],"[0.2984737  0.20082831 0.15534219 0.27272125 0.27805354 0.25024047
 0.27745116 0.10226325 0.2760256  0.27095187]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.735 1.002 0.724 0.755 0.757 0.686 0.677 0.646 0.766 0.918],[1.76 2.18 1.78 1.8  1.66 1.4  1.67 1.47 1.73 1.94],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.94400274 1.2911678  0.94717617 0.94411168 0.94179072 0.75853647
 0.87882376 0.73396726 0.94012116 1.17463023]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.17540899 0.30210042 0.19011562 0.20122106 0.17980829 0.1064271
 0.1796929  0.08584226 0.19250398 0.25873179]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.705 0.87  0.934 0.974 1.07  1.015 1.006 0.788 0.794 0.829],[1.52 1.84 1.9  1.96 2.03 2.26 1.94 1.52 1.8  1.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.84954688 1.13978801 1.14074564 1.21217982 1.35258241 1.42333332
 1.15497127 0.87278118 1.01680218 1.01085862]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.12251563 0.20416546 0.22262064 0.24680873 0.28259706 0.38399738
 0.22087947 0.09762493 0.186851   0.190551  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[1.015 0.794 1.099 1.188 0.881 0.855 0.888 0.735 0.746 0.685],[2.03 1.66 1.86 2.42 1.73 1.8  1.75 1.58 1.43 1.4 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.26353455 0.94647991 1.28321227 1.62561615 1.07760605 1.05900587
 1.0690218  0.8869454  0.81189695 0.80038802]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.25971863 0.14038616 0.24202879 0.41095062 0.1857457  0.20937208
 0.15727376 0.13461386 0.09158445 0.07726302]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.155 0.164 0.099 0.163 0.169 0.17  0.155 0.234 0.127 0.148],[1.81 1.67 1.47 1.55 1.96 1.65 1.51 1.65 1.81 2.01],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.33967401 0.29048879 0.2051763  0.25803263 0.4807254  0.29639367
 0.27869493 0.41482028 0.29495136 0.45220753]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17484002 0.12048879 0.09652395 0.09355021 0.29076446 0.13920617
 0.11389024 0.16212985 0.14673846 0.30423878]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.246 0.255 0.286 0.271 0.266 0.296 0.262 0.233 0.267 0.394],[1.57 1.48 1.79 1.63 1.65 1.64 1.55 1.59 1.54 1.74],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.39994145 0.34006771 0.49086777 0.42157044 0.42679036 0.42856715
 0.36563668 0.40163482 0.36680523 0.57733918]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14996099 0.07006771 0.20758652 0.15297669 0.1530013  0.14390894
 0.11282418 0.1622409  0.09535992 0.20663605]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.456 0.404 0.497 0.43  0.349 0.324 0.518 0.344 0.377 0.416],[1.64 1.67 1.75 1.81 1.57 1.42 1.65 1.57 1.47 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.66396735 0.57607431 0.7163823  0.63536415 0.49526937 0.47996841
 0.63921122 0.5029358  0.4866465  0.6603899 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.21077583 0.17649423 0.21268845 0.23795204 0.12405843 0.13153091
 0.17634989 0.1216858  0.09641213 0.20640308]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.604 0.586 0.479 0.531 0.671 0.513 0.463 0.53  0.553 0.522],[1.8  1.95 1.52 1.79 2.08 1.71 1.47 1.71 1.69 1.75],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.81170736 0.85745635 0.59636496 0.74794765 1.04600503 0.74860576
 0.57411223 0.77458901 0.70571909 0.74150447]",[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0. ],"[0.21201986 0.26202666 0.13214621 0.22009609 0.36443276 0.2252647
 0.10286223 0.21142495 0.16943003 0.21283015]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.63  0.601 0.633 0.621 0.567 0.717 0.733 0.679 0.585 0.706],[1.65 1.64 1.71 1.72 1.69 1.77 1.9  1.76 1.64 1.63],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.84902373 0.75909943 0.78523156 0.83819096 0.78960135 0.94302383
 1.03872637 0.88892018 0.71928461 0.82509519]",[0. 0. 0. 0. 0. 1. 1. 1. 0. 1.],"[0.21338225 0.1665213  0.17085656 0.20977543 0.19255057 0.20251602
 0.27802569 0.21481984 0.1478393  0.13962644]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
