gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc
1.9000000000000004,0.4,[1.254 1.065 0.97  1.025 0.857 1.055 1.122 0.852 1.051 1.074],[2.63 2.17 2.09 2.04 1.71 2.21 2.2  1.85 2.32 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.71540522 1.38465304 1.251138   1.2530309  0.96291561 1.37498188
 1.4268428  1.0682947  1.43513142 1.41636331]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.45982416 0.30504855 0.29380462 0.24295521 0.14150936 0.32123676
 0.34209671 0.17296267 0.36208211 0.31869485]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.9000000000000004,0.45,[1.212 1.124 1.056 1.145 1.051 1.185 0.986 1.254 1.37  0.984],[2.44 2.32 2.25 2.35 1.87 2.37 2.14 2.48 2.62 2.08],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.57841307 1.52238729 1.32681267 1.51237979 1.19182256 1.55219531
 1.3556139  1.64856525 1.78098189 1.27269192]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37899778 0.34456441 0.30985955 0.35798038 0.18041631 0.33899219
 0.3040929  0.39395405 0.45266158 0.28219387]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.05,[0.189 0.167 0.151 0.175 0.152 0.22  0.194 0.166 0.24  0.15 ],[2.17 1.83 2.19 1.97 2.13 1.95 2.15 1.84 2.47 2.24],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46820271 0.42787718 0.4859798  0.42272477 0.5058117  0.52691024
 0.54424666 0.31350366 0.71754892 0.55293721]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29003865 0.25575072 0.32339618 0.23884049 0.35135125 0.29415389
 0.34165572 0.13444116 0.48094247 0.40635274]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.1,[0.314 0.429 0.342 0.372 0.371 0.316 0.456 0.301 0.344 0.352],[1.99 2.35 1.79 2.35 2.13 2.1  2.33 2.28 1.84 1.96],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60997115 0.85840597 0.51708277 0.77452415 0.74797989 0.65375481
 0.88057582 0.74171131 0.52658284 0.6205528 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.31177779 0.45212668 0.17555934 0.40985618 0.36740616 0.31510246
 0.44234828 0.41032215 0.17033284 0.2805821 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.15000000000000002,[0.676 0.611 0.516 0.495 0.565 0.511 0.47  0.556 0.612 0.77 ],[2.54 2.22 2.01 2.07 2.3  1.89 1.72 1.94 1.97 2.35],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.26174629 1.06044199 0.79483112 0.78383503 1.03259869 0.78442851
 0.64268299 0.81870744 0.86570149 1.16034188]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],"[0.59975654 0.41025644 0.27476276 0.28979206 0.43955242 0.25369303
 0.18799549 0.30510759 0.26070149 0.43972665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.2,[0.619 0.804 0.793 0.783 0.773 0.513 0.509 0.496 0.687 0.784],[2.05 2.54 2.52 2.33 2.   1.9  1.8  1.91 1.99 2.21],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91947733 1.35829342 1.34621221 1.14524795 1.05304556 0.75671693
 0.73428294 0.75526842 0.95461637 1.12376456]",[0. 1. 1. 1. 1. 0. 0. 0. 0. 1.],"[0.29929788 0.5180444  0.52877081 0.38653701 0.29643424 0.22562318
 0.2221345  0.2414403  0.28200894 0.35793449]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.25,[0.687 0.811 0.738 0.796 0.867 0.657 0.936 0.911 0.786 0.843],[2.15 2.19 2.2  2.06 2.09 1.96 2.26 2.19 2.22 2.25],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.02990452 1.17314541 1.11024441 1.03677157 1.14227072 0.95819016
 1.29835448 1.24530604 1.19735722 1.25103897]",[0.5 1.  1.  1.  1.  0.  1.  1.  1.  1. ],"[0.31845921 0.29830166 0.34221951 0.29102938 0.34072043 0.28910081
 0.33162108 0.37548121 0.38938602 0.39762344]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.3,[0.79  0.911 0.724 0.874 0.785 1.002 0.929 0.916 0.842 0.725],[2.16 2.2  1.92 1.93 1.82 2.17 2.4  2.14 1.98 1.79],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.12815035 1.3157795  0.97686896 1.05689913 0.99436651 1.33081978
 1.40626444 1.2420439  1.1149652  0.9647367 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.32662447 0.39873055 0.24190802 0.2309128  0.22174932 0.33208443
 0.44675516 0.328394   0.27090025 0.19954627]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.35000000000000003,[1.037 0.79  0.813 1.018 0.918 0.803 1.028 0.953 0.865 1.032],[2.2  1.78 1.83 1.97 2.11 1.82 2.44 2.17 1.99 2.3 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.32909991 0.98985039 1.03333275 1.25209849 1.2633213  1.00593642
 1.43089421 1.24422597 1.16357418 1.44444466]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.30406085 0.17484062 0.18624291 0.2718159  0.32928139 0.22469313
 0.38749577 0.29384755 0.29595333 0.38331429]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.4,[1.119 0.905 1.09  1.057 0.674 0.825 1.01  0.989 1.038 1.028],[2.48 2.12 2.11 2.25 1.54 1.81 2.07 2.15 2.24 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.57282116 1.24007754 1.33168918 1.38530131 0.84746929 1.03516119
 1.29034393 1.31106116 1.42279449 1.41373556]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42706677 0.30157657 0.25966037 0.33177104 0.13461773 0.19904791
 0.28408172 0.31996008 0.35102447 0.33806174]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.0000000000000004,0.45,[1.129 1.166 1.072 0.968 0.99  1.127 0.967 0.912 1.027 0.994],[2.11 2.28 1.97 2.11 2.09 2.3  2.02 1.82 2.12 1.94],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.36476341 1.4912993  1.24020023 1.31401168 1.2682742  1.46558628
 1.17455787 1.08455149 1.33415644 1.18423944]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.2690554  0.34544969 0.24523258 0.31273726 0.25155545 0.34627048
 0.22690162 0.18861399 0.25654291 0.2500567 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.05,[0.133 0.155 0.265 0.154 0.179 0.194 0.222 0.152 0.193 0.221],[1.79 1.77 2.24 1.8  1.89 2.14 1.98 1.54 2.15 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.36709939 0.33736023 0.57925735 0.44077723 0.36275581 0.51136738
 0.43480606 0.26470291 0.56562168 0.49807745]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22737039 0.17963562 0.32418655 0.27143092 0.19884956 0.32434712
 0.22149551 0.12934158 0.36100742 0.30066534]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.1,[0.504 0.316 0.278 0.384 0.373 0.296 0.338 0.215 0.293 0.417],[2.23 1.95 1.73 1.93 1.62 2.03 1.93 1.69 1.92 2.13],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.91735547 0.63811319 0.44109811 0.68792719 0.48496757 0.60611998
 0.60056871 0.38414065 0.56378033 0.84331921]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.44953565 0.28571085 0.17555124 0.32312738 0.10871757 0.32483153
 0.26661852 0.17636721 0.27274517 0.40474743]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.15000000000000002,[0.43  0.389 0.42  0.433 0.476 0.51  0.469 0.498 0.475 0.533],[1.47 1.75 1.95 1.93 1.9  1.82 1.65 1.96 1.93 2.17],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.54352626 0.5679776  0.69122185 0.71642024 0.75266438 0.76779737
 0.63989936 0.79626596 0.78048856 0.9259211 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.12307215 0.17615143 0.26279168 0.27095637 0.28468586 0.2842494
 0.17825874 0.29035776 0.28298856 0.37950509]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.2,[0.471 0.605 0.616 0.661 0.745 0.582 0.565 0.624 0.491 0.466],[1.65 1.95 1.72 1.9  2.34 1.7  1.86 1.83 1.77 1.53],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64583555 0.92965414 0.794877   0.89980746 1.15958929 0.7490097
 0.80716258 0.82212226 0.66056017 0.58413059]",[0.  0.  0.5 0.  0.  0.  0.  0.  0.  0. ],"[0.16149961 0.29822347 0.19519927 0.27779452 0.44295721 0.17137298
 0.24954539 0.2482746  0.15923205 0.14072238]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.25,[0.81  0.646 0.693 0.591 0.683 0.693 0.715 0.702 0.594 0.843],[2.16 1.82 2.   1.8  1.98 1.9  2.03 1.79 1.76 2.12],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.13055519 0.86787531 0.95599545 0.7925992  0.97610766 0.90791086
 1.02639736 0.91546798 0.81322469 1.07161327]",[1.  1.  1.  0.  0.  0.5 1.  1.  0.  1. ],"[0.3440757  0.20334406 0.25404233 0.20869295 0.28271899 0.24226877
 0.29821864 0.22903487 0.20322469 0.26914257]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.3,[0.815 0.713 0.947 0.692 0.804 0.945 0.74  0.977 0.879 0.712],[1.93 1.78 2.09 1.83 1.83 2.49 1.92 2.17 2.13 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.05725386 0.96292387 1.29890446 0.94644218 0.99455607 1.41678842
 0.935067   1.31673659 1.18972401 0.91678085]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.25481733 0.22831938 0.33153142 0.2090203  0.20100139 0.47041757
 0.23007432 0.36097975 0.31981923 0.1884996 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.35000000000000003,[0.747 1.041 0.868 0.878 0.864 1.    0.95  1.001 0.81  0.887],[1.69 2.39 1.82 1.87 1.82 2.41 2.07 2.1  1.88 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.93248978 1.50628226 1.0364463  1.10042436 1.02845211 1.42086211
 1.22475093 1.25332594 1.01184434 1.11967627]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17736283 0.43592521 0.20560646 0.24524125 0.1949194  0.37788848
 0.25857906 0.26820143 0.22982041 0.22399267]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.4,[0.862 1.296 1.034 0.87  0.924 1.109 1.107 0.92  0.863 0.843],[1.91 2.57 2.21 1.77 1.94 2.28 2.05 1.96 1.74 1.87],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.10073679 1.74280889 1.36901306 1.04445888 1.15390681 1.43415685
 1.36475535 1.16897955 1.04390431 1.0834237 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.22427195 0.45860235 0.33088256 0.17133388 0.23312556 0.32273351
 0.27252147 0.28012213 0.18844533 0.23501977]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.1000000000000005,0.45,[0.879 1.143 0.903 0.964 0.982 0.755 1.074 1.021 1.12  0.848],[1.8  2.35 1.9  2.03 2.05 1.58 2.13 2.   2.16 1.83],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06481407 1.56568495 1.11574189 1.23995622 1.2643125  0.92627767
 1.3642162  1.25469585 1.40224804 1.01326282]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17852501 0.41687758 0.22393769 0.26689957 0.28652685 0.13323079
 0.27471913 0.23234233 0.30230175 0.17857532]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.05,[0.278 0.166 0.198 0.236 0.157 0.169 0.167 0.155 0.142 0.242],[1.98 1.98 2.15 1.82 1.86 1.96 1.88 1.67 1.71 2.12],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55351548 0.36114106 0.5411626  0.39924688 0.40004644 0.42094575
 0.31570515 0.27830299 0.28700253 0.66022835]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30020981 0.21590668 0.31946094 0.17725469 0.23543707 0.24386568
 0.15675984 0.12353736 0.16067441 0.42253976]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.1,[0.348 0.226 0.345 0.373 0.373 0.358 0.312 0.293 0.32  0.359],[1.7  1.72 1.96 2.19 1.86 1.98 1.93 1.57 1.7  2.03],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56464237 0.44179762 0.67984029 0.7943399  0.61099265 0.66988645
 0.59720115 0.44866524 0.53118537 0.68218526]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.22977909 0.19274    0.3017983  0.42573394 0.27630271 0.30457395
 0.2851699  0.14420235 0.22069709 0.35102315]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.15000000000000002,[0.433 0.451 0.386 0.468 0.468 0.421 0.422 0.554 0.366 0.478],[1.96 1.95 1.64 1.96 1.89 1.91 1.66 2.07 1.57 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.78176847 0.70943164 0.61608477 0.73969226 0.78062659 0.76596936
 0.6235419  0.87208183 0.51735736 0.74762775]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29179776 0.24990039 0.21330401 0.25719226 0.26507971 0.30796643
 0.2026044  0.32616631 0.15121478 0.25180256]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.2,[0.598 0.641 0.498 0.536 0.586 0.554 0.598 0.532 0.701 0.593],[2.07 1.93 1.72 1.8  1.95 1.74 2.04 1.81 1.9  1.6 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.94058713 0.95358278 0.74827674 0.77916272 0.89572079 0.85017314
 0.96176762 0.78421645 0.90955559 0.75746263]",[0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],"[0.34500119 0.29405458 0.22455603 0.24991223 0.29821103 0.24856182
 0.33355839 0.24497817 0.23616203 0.14121263]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.25,[0.729 0.702 0.651 0.755 0.784 0.69  0.848 0.754 0.735 0.597],[1.72 1.73 2.01 1.9  1.91 1.77 2.26 1.83 1.87 1.51],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.88712453 0.87285634 1.00314841 1.0093434  1.05818149 0.86971927
 1.22949829 0.91366393 0.9533391  0.70172926]",[1.  1.  0.  1.  1.  0.5 0.  1.  1.  0. ],"[0.20009328 0.19461415 0.33339988 0.2795497  0.26889438 0.19571536
 0.42871521 0.20858581 0.23981615 0.1319441 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.3,[0.778 0.809 0.744 0.74  0.677 0.744 0.652 0.628 0.799 0.873],[1.95 1.97 1.65 1.7  1.62 1.81 1.76 1.64 2.06 1.86],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.0109597  1.10343976 0.90347584 0.90766252 0.78233609 0.9310138
 0.86516732 0.80507455 1.10897216 1.05814619]",[1. 1. 1. 1. 0. 1. 0. 1. 1. 1.],"[0.24765647 0.26972639 0.15428639 0.19013322 0.15400357 0.19865052
 0.22082162 0.15550424 0.28173584 0.20812665]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.35000000000000003,[0.806 1.019 0.785 0.775 0.672 0.772 1.08  0.716 0.888 0.799],[1.92 2.24 1.8  1.7  1.61 1.71 2.08 1.71 1.81 1.67],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.10353802 1.3505322  0.95059363 0.92145329 0.81950039 0.95771572
 1.34948905 0.93119767 1.12130342 0.95337735]",[1.  1.  1.  1.  0.5 1.  1.  1.  1.  1. ],"[0.27812787 0.35866697 0.19430456 0.16091373 0.15246914 0.16205166
 0.28579031 0.16865861 0.2168503  0.16427579]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.4,[0.798 0.801 0.69  0.909 1.002 0.792 1.002 0.91  0.92  0.976],[1.76 1.7  1.51 2.   1.94 1.54 1.96 1.88 1.77 1.82],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.98102154 0.95716105 0.80188581 1.22985314 1.25653855 0.90913099
 1.22979253 1.12153922 1.08635605 1.13925622]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.18307232 0.16145793 0.10340925 0.25900353 0.24021531 0.13350599
 0.24925542 0.20696891 0.1771373  0.18762536]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.2000000000000006,0.45,[0.792 0.793 0.865 0.817 0.929 0.91  0.97  0.854 0.929 0.818],[1.72 1.88 1.88 1.6  1.92 1.77 2.01 1.84 1.85 1.64],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.01257765 1.08239976 1.11199494 0.97349752 1.19298361 1.09530795
 1.16910288 1.02354248 1.10256405 0.95669742]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17312453 0.23220689 0.20500275 0.14297018 0.24796652 0.1962723
 0.24545054 0.18928466 0.19041561 0.13947085]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.05,[0.129 0.143 0.212 0.156 0.173 0.165 0.164 0.197 0.196 0.105],[1.59 1.42 1.67 1.8  1.46 1.93 1.74 2.29 1.8  1.56],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.26995239 0.25322981 0.37946718 0.34704652 0.26520543 0.45185868
 0.34747852 0.61641407 0.39486579 0.22572522]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15616333 0.12024763 0.19192812 0.19898988 0.07598668 0.29454423
 0.19760303 0.42307667 0.20357916 0.12807874]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.1,[0.255 0.357 0.338 0.316 0.297 0.226 0.398 0.44  0.27  0.217],[1.63 1.73 1.64 1.72 2.11 1.5  2.14 1.77 1.65 1.44],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.46833658 0.57932734 0.46275674 0.47565197 0.62937354 0.30236597
 0.78471919 0.62384576 0.42745462 0.30534629]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20940103 0.20841914 0.13646768 0.15151135 0.32144386 0.08767847
 0.37967037 0.23471429 0.15421243 0.09831504]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.15000000000000002,[0.487 0.409 0.286 0.381 0.365 0.35  0.442 0.386 0.424 0.526],[1.94 1.59 1.45 1.65 1.6  1.56 1.72 1.41 2.01 1.9 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.71842078 0.55936325 0.41382518 0.52915223 0.53162143 0.49317311
 0.62194839 0.46240935 0.76731821 0.80788612]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.26219764 0.1476445  0.09679393 0.14618348 0.16459018 0.15973317
 0.20741714 0.0956906  0.34224436 0.2974662 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.2,[0.491 0.599 0.449 0.545 0.633 0.527 0.511 0.536 0.445 0.48 ],[1.63 1.77 1.52 1.76 1.75 1.63 1.73 1.74 1.73 1.39],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.70513977 0.84322229 0.52888611 0.73212128 0.85799188 0.69649199
 0.71393833 0.73917627 0.63865013 0.55257842]",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.16736633 0.24236292 0.09247986 0.20885224 0.23746392 0.17385527
 0.2041666  0.2210708  0.18468529 0.10355498]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.25,[0.477 0.578 0.718 0.648 0.517 0.681 0.618 0.683 0.644 0.662],[1.47 1.56 1.77 1.71 1.49 1.72 1.74 1.94 1.86 1.71],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.57528646 0.69945139 0.88939384 0.79828745 0.65847437 0.84150171
 0.78933773 0.99381321 0.91405794 0.86781182]",[0.  0.5 1.  0.  0.  0.  1.  0.  1.  1. ],"[0.08278646 0.12538889 0.18595634 0.18404917 0.12120874 0.19139856
 0.18246273 0.29409641 0.22922395 0.18956963]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.3,[0.715 0.849 0.647 0.709 0.614 0.637 0.646 0.635 0.754 0.762],[1.46 2.02 1.52 1.65 1.58 1.86 1.44 1.55 1.84 1.8 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.79489583 1.1196612  0.80107229 0.83567912 0.72531355 0.92760456
 0.72112029 0.72985871 1.00613791 0.95762325]",[1. 1. 1. 1. 0. 0. 1. 1. 1. 1.],"[0.08677083 0.31488825 0.11638479 0.14736858 0.14045027 0.25589741
 0.08299529 0.11259308 0.23874533 0.20207637]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.35000000000000003,[0.644 0.816 0.703 0.668 0.839 0.767 0.822 0.97  0.681 0.908],[1.82 1.89 1.5  1.48 1.7  1.79 1.67 1.95 1.59 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.90155503 1.06254303 0.8001031  0.81347917 1.01005146 1.00955198
 0.97290762 1.21161255 0.83214928 1.02649017]",[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.21239975 0.23759918 0.1085406  0.09472917 0.17670186 0.22876157
 0.19440908 0.26764039 0.12964928 0.16732696]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.4,[0.867 0.769 0.816 0.961 0.845 1.032 0.916 0.954 0.837 0.8  ],[1.75 1.71 1.67 2.03 1.7  1.95 2.18 1.92 1.77 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.05300412 0.88476751 0.94046197 1.24513371 1.00386085 1.26146831
 1.26771815 1.16268464 1.00947514 1.0088487 ]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.18894162 0.15021673 0.1451397  0.27544682 0.16461281 0.23791607
 0.32896266 0.22768464 0.18432865 0.19365827]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.3000000000000007,0.45,[0.925 0.717 0.867 0.813 0.82  1.053 0.912 0.625 0.783 0.811],[1.74 1.45 1.73 1.68 1.73 2.05 1.84 1.51 1.61 1.73],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[1.06918993 0.78008333 1.07485927 1.00783215 0.96491568 1.34393678
 1.14318074 0.80181037 0.90138253 1.01021994]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.17762743 0.07570833 0.1922787  0.17930676 0.13132193 0.29594422
 0.19576863 0.12610724 0.13935128 0.17857931]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.05,[0.228 0.123 0.181 0.091 0.172 0.134 0.141 0.126 0.134 0.128],[1.71 1.58 1.85 1.54 1.6  1.69 1.53 1.42 1.69 1.69],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.37552747 0.21357088 0.46230039 0.15925159 0.31216797 0.32135833
 0.21370766 0.1625     0.28467114 0.3109719 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14693372 0.09087557 0.27272763 0.06436878 0.13493896 0.18192718
 0.07843422 0.02       0.13797558 0.18664573]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.1,[0.303 0.35  0.377 0.36  0.398 0.35  0.226 0.245 0.279 0.25 ],[1.53 2.19 1.74 1.72 1.72 1.79 1.45 1.73 1.51 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.42482247 0.75808963 0.64077725 0.55209735 0.63217432 0.56277627
 0.29373616 0.45595363 0.40734835 0.46151757]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14482247 0.38429324 0.28929776 0.19405047 0.21695947 0.23234658
 0.08576741 0.20116115 0.13277071 0.19370507]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.15000000000000002,[0.418 0.403 0.514 0.401 0.395 0.529 0.379 0.357 0.358 0.493],[1.76 1.7  1.74 1.59 1.5  2.05 1.51 1.75 1.52 1.32],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.67686185 0.61498828 0.70839664 0.53130097 0.49756916 0.87030707
 0.50295489 0.57501748 0.50759055 0.49635937]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25070951 0.22247851 0.19476383 0.13380097 0.11585041 0.35333869
 0.10045489 0.23706643 0.14572776 0.05510937]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.2,[0.477 0.521 0.449 0.505 0.487 0.497 0.356 0.618 0.455 0.53 ],[1.61 1.8  1.54 1.71 1.78 1.63 1.41 1.75 1.86 1.61],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.62767624 0.75526562 0.59442092 0.69223004 0.72584783 0.66614077
 0.47917843 0.84167276 0.71528797 0.67906542]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14470749 0.21910351 0.11629592 0.17754254 0.22273259 0.16758609
 0.10964718 0.23717813 0.24660389 0.14359667]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2.400000000000001,0.25,[0.623 0.651 0.637 0.5   0.481 0.653 0.503 0.742 0.53  0.635],[1.76 1.79 1.83 1.57 1.54 1.65 1.45 1.77 1.46 1.76],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.8499323  0.88091054 0.90441993 0.61370922 0.6580206  0.82992085
 0.616244   0.87848458 0.65191801 0.82162338]",[0.  1.  0.  0.  0.  1.  0.  1.  0.  0.5],"[0.21569402 0.20403554 0.25886329 0.13449047 0.12067685 0.17793111
 0.09983775 0.21871468 0.11043363 0.19698471]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
